Unnamed: 0,Ações_Defensivas_BemSucedidas,Passes_Longos_Certos,Passes_Progressivos_Certos,Ações_Ofensivas_BemSucedidas,Duelos_Ofensivos_Ganhos,Pisadas_Área,Dribles_BemSucedidos,Corridas_Progressivas,Acelerações,xA,Assistência_Finalização,Passes_TerçoFinal_Certos,Deep_Completions,Deep_Completed_Crosses,Passes_ÁreaPênalti_Certos,Rating,Atleta,Equipe,Equipe_Janela_Análise,Posição,Posição_Wyscout,Código_Posição_Wyscout,Idade,Valor_Mercado,Fim_Contrato,Jogos,Minutos,Nacionalidade,Passaporte,Pé,Altura,Peso,Empréstimo,Liga,Base,Versão_Temporada,Role,L_Rating,L_Ranking,Size,L_Percentil,Ações_Defensivas_BemSucedidas_LM,Passes_Longos_Certos_LM,Passes_Progressivos_Certos_LM,Ações_Ofensivas_BemSucedidas_LM,Duelos_Ofensivos_Ganhos_LM,Pisadas_Área_LM,Dribles_BemSucedidos_LM,Corridas_Progressivas_LM,Acelerações_LM,xA_LM,Assistência_Finalização_LM,Passes_TerçoFinal_Certos_LM,Deep_Completions_LM,Deep_Completed_Crosses_LM,Passes_ÁreaPênalti_Certos_LM,Ações_Defensivas_BemSucedidas_Rank,Passes_Longos_Certos_Rank,Passes_Progressivos_Certos_Rank,Ações_Ofensivas_BemSucedidas_Rank,Duelos_Ofensivos_Ganhos_Rank,Pisadas_Área_Rank,Dribles_BemSucedidos_Rank,Corridas_Progressivas_Rank,Acelerações_Rank,xA_Rank,Assistência_Finalização_Rank,Passes_TerçoFinal_Certos_Rank,Deep_Completions_Rank,Deep_Completed_Crosses_Rank,Passes_ÁreaPênalti_Certos_Rank,Ações_Defensivas_BemSucedidas_Percentil,Passes_Longos_Certos_Percentil,Passes_Progressivos_Certos_Percentil,Ações_Ofensivas_BemSucedidas_Percentil,Duelos_Ofensivos_Ganhos_Percentil,Pisadas_Área_Percentil,Dribles_BemSucedidos_Percentil,Corridas_Progressivas_Percentil,Acelerações_Percentil,xA_Percentil,Assistência_Finalização_Percentil,Passes_TerçoFinal_Certos_Percentil,Deep_Completions_Percentil,Deep_Completed_Crosses_Percentil,Passes_ÁreaPênalti_Certos_Percentil
17,0.198556,1.0,1.0,0.417085,0.222782,0.0,0.216366,0.174129,0.0,0.263158,0.435484,1.0,0.330189,0.690058,0.567863,1.0,Charles,Villa Nova,Villa Nova,LB,LB,1,29,0,,7,508,Brazil,Brazil,left,177,74,no,MG,Testing,2024,Lateral Ofensivo,1.0,1,25,96,0.565054,0.519068,0.356236,0.47397,0.462129,0.359135,0.536976,0.437811,0.328955,0.324211,0.432581,0.325547,0.362264,0.343626,0.359485,22.0,1.0,1,15.0,22,24.0,21,22.0,24.5,11.5,13.0,1,13.5,4.0,6,12,96,96,40,12,4,16,12,2,54,48,96,46,84,76
9,0.563177,0.992014,0.74733,1.0,0.484614,0.291892,0.97604,0.726368,0.432836,0.473684,0.91129,0.320829,0.311321,1.0,0.887635,0.907142,Pedro Costa,Tombense,Tombense,RB,RB,1,30,50000,,8,829,Brazil,Brazil,right,184,80,no,MG,Testing,2024,Lateral Ofensivo,0.907,2,25,92,0.565054,0.519068,0.356236,0.47397,0.462129,0.359135,0.536976,0.437811,0.328955,0.324211,0.432581,0.325547,0.362264,0.343626,0.359485,14.0,3.0,3,1.0,10,12.5,3,4.0,8.0,7.0,2.0,11,15.0,1.0,2,44,88,88,96,60,50,88,84,68,72,92,56,40,96,92
21,0.794224,0.477946,0.804985,0.452261,0.352215,0.183784,0.276786,0.716418,0.223881,0.210526,0.596774,0.648572,0.424528,0.590643,0.707242,0.894235,Mateus Henrique,América Mineiro,América Mineiro,RB,RB,1,21,0,,9,794,Brazil,Brazil,right,178,67,no,MG,Testing,2024,Lateral Ofensivo,0.894,3,25,88,0.565054,0.519068,0.356236,0.47397,0.462129,0.359135,0.536976,0.437811,0.328955,0.324211,0.432581,0.325547,0.362264,0.343626,0.359485,6.0,13.0,2,13.0,15,18.0,20,5.0,15.5,15.0,7.0,3,8.0,6.0,4,76,48,92,48,40,28,20,80,38,40,72,88,68,76,84
23,0.527076,0.87476,0.625948,0.650754,1.0,0.32973,0.570292,0.253731,0.129353,0.263158,0.637097,0.32418,0.490566,0.777778,0.644559,0.831912,Wender,Democrata GV,Democrata GV,LB,LB,1,25,0,,10,1031,Brazil,Brazil,,0,0,no,MG,Testing,2024,Lateral Ofensivo,0.832,4,25,84,0.565054,0.519068,0.356236,0.47397,0.462129,0.359135,0.536976,0.437811,0.328955,0.324211,0.432581,0.325547,0.362264,0.343626,0.359485,15.0,4.0,6,6.5,1,11.0,12,19.5,21.0,11.5,6.0,9,4.0,3.0,5,40,84,76,74,96,56,52,22,16,54,76,64,84,88,80
2,0.812274,0.433981,0.458855,0.678392,0.24639,1.0,0.324,0.258706,0.174129,1.0,1.0,0.248102,1.0,0.888889,1.0,0.697077,William Furtado,Cruzeiro,Cruzeiro,"RB, RWB",RB,1,28,2000000,2024-12-31,11,1021,Brazil,Brazil,right,176,68,no,MG,Testing,2024,Lateral Ofensivo,0.697,5,25,80,0.565054,0.519068,0.356236,0.47397,0.462129,0.359135,0.536976,0.437811,0.328955,0.324211,0.432581,0.325547,0.362264,0.343626,0.359485,5.0,15.0,8,5.0,20,1.0,19,18.0,18.0,1.0,1.0,14,1.0,2.0,1,80,40,68,80,20,96,24,28,28,96,96,44,96,92,96
4,0.998195,0.365293,0.410423,0.781407,0.654696,0.6,0.756262,1.0,0.492537,0.947368,0.556452,0.318202,0.462264,0.508772,0.416592,0.664402,Marlon,América Mineiro,América Mineiro,LB,LB,1,30,700000,2025-12-31,8,729,Brazil,Brazil,left,177,69,no,MG,Testing,2024,Lateral Ofensivo,0.664,6,25,76,0.565054,0.519068,0.356236,0.47397,0.462129,0.359135,0.536976,0.437811,0.328955,0.324211,0.432581,0.325547,0.362264,0.343626,0.359485,2.0,17.0,10,3.0,6,6.0,7,1.0,6.0,2.0,8.0,12,6.0,7.0,8,92,32,60,88,76,76,72,96,76,92,68,52,76,72,68
20,0.981949,0.636891,0.638836,0.115578,0.03052,0.248649,0.095246,0.452736,0.0,0.105263,0.145161,0.38687,0.330189,0.128655,0.210902,0.638037,Lucas Mota,Itabirito,Itabirito,RB,RB,1,28,0,,8,776,Brazil,Brazil,right,184,79,no,MG,Testing,2024,Lateral Ofensivo,0.638,7,25,72,0.565054,0.519068,0.356236,0.47397,0.462129,0.359135,0.536976,0.437811,0.328955,0.324211,0.432581,0.325547,0.362264,0.343626,0.359485,3.0,11.0,5,24.0,24,17.0,24,11.5,24.5,19.0,20.5,7,13.5,19.5,16,88,56,80,4,4,32,4,54,2,24,18,72,46,22,36
0,0.17509,0.150519,0.73964,0.472362,0.442894,0.686486,0.517359,0.636816,0.313433,0.684211,0.298387,0.70609,0.254717,0.333333,0.315373,0.632376,Guilherme Arana,Atlético Mineiro,Atlético Mineiro,"LB, LWB",LB,1,26,12000000,2027-12-31,10,994,Brazil,Brazil,left,176,66,no,MG,Testing,2024,Lateral Ofensivo,0.632,8,25,68,0.565054,0.519068,0.356236,0.47397,0.462129,0.359135,0.536976,0.437811,0.328955,0.324211,0.432581,0.325547,0.362264,0.343626,0.359485,23.5,21.0,4,12.0,11,4.0,13,6.0,11.0,3.5,16.5,2,20.0,10.0,11,6,16,84,52,56,84,48,76,56,86,34,92,20,60,56
16,1.0,0.336402,0.45353,0.650754,0.954926,0.167568,0.998429,0.253731,0.303483,0.0,0.354839,0.471798,0.292453,0.128655,0.169209,0.549357,Maurício,Villa Nova,Villa Nova,RB,RB,1,22,0,,6,589,Brazil,Brazil,right,0,0,no,MG,Testing,2024,Lateral Ofensivo,0.549,9,25,64,0.565054,0.519068,0.356236,0.47397,0.462129,0.359135,0.536976,0.437811,0.328955,0.324211,0.432581,0.325547,0.362264,0.343626,0.359485,1.0,18.0,9,6.5,2,19.0,2,19.5,12.0,24.5,15.0,6,16.0,19.5,18,96,28,64,74,92,24,92,22,52,2,40,76,36,22,28
11,0.447653,0.324099,0.364772,0.484925,0.349014,0.048649,0.490937,0.427861,0.139303,0.210526,0.233871,0.292169,0.613208,0.45614,0.780014,0.414578,Vinicio,Pouso Alegre,Pouso Alegre,LB,LB,1,23,0,,10,975,Brazil,Brazil,unknown,175,0,no,MG,Testing,2024,Lateral Ofensivo,0.415,10,25,60,0.565054,0.519068,0.356236,0.47397,0.462129,0.359135,0.536976,0.437811,0.328955,0.324211,0.432581,0.325547,0.362264,0.343626,0.359485,18.0,19.0,11,10.0,16,22.0,14,13.0,20.0,15.0,18.0,13,3.0,8.0,3,28,24,56,60,36,12,44,48,20,40,28,48,88,68,88
14,0.709386,0.720513,0.266165,0.809045,0.537324,0.0,0.82056,0.895522,1.0,0.0,0.137097,0.045354,0.0,0.643275,0.529709,0.411794,Tiago Baiano,Uberlândia,Uberlândia,RB,RB,1,28,0,,8,537,Brazil,Brazil,right,178,69,no,MG,Testing,2024,Lateral Ofensivo,0.412,11,25,56,0.565054,0.519068,0.356236,0.47397,0.462129,0.359135,0.536976,0.437811,0.328955,0.324211,0.432581,0.325547,0.362264,0.343626,0.359485,8.0,8.0,14,2.0,9,24.0,6,3.0,1.0,24.5,22.0,24,24.5,5.0,7,68,68,44,92,64,4,76,88,96,2,12,4,2,80,72
1,0.413357,0.085975,0.486012,0.298995,0.28256,0.0,0.452539,0.472637,0.895522,0.157895,0.532258,0.631675,0.264151,0.181287,0.415115,0.3992,R. Saravia,Atlético Mineiro,Atlético Mineiro,"RB, RCB, RWB",RB,1,30,2500000,2025-12-31,9,650,Argentina,Argentina,right,178,73,no,MG,Testing,2024,Lateral Ofensivo,0.399,12,25,52,0.565054,0.519068,0.356236,0.47397,0.462129,0.359135,0.536976,0.437811,0.328955,0.324211,0.432581,0.325547,0.362264,0.343626,0.359485,19.0,23.0,7,20.0,19,24.0,16,10.0,2.0,17.5,9.0,4,19.0,16.0,9,24,8,72,20,24,4,36,60,92,30,64,84,24,36,64
3,0.628159,0.798712,0.327655,0.256281,0.135245,0.427027,0.202243,0.338308,0.248756,0.263158,0.5,0.619976,0.283019,0.269006,0.161276,0.379244,Marlon,Cruzeiro,Cruzeiro,"LB, LWB",LB,1,26,2000000,2026-12-31,9,906,Brazil,Brazil,left,174,68,no,MG,Testing,2024,Lateral Ofensivo,0.379,13,25,48,0.565054,0.519068,0.356236,0.47397,0.462129,0.359135,0.536976,0.437811,0.328955,0.324211,0.432581,0.325547,0.362264,0.343626,0.359485,9.0,6.0,13,21.0,23,8.5,22,15.0,14.0,11.5,10.5,5,17.5,11.0,19,64,76,48,16,8,66,12,40,44,54,57,80,30,56,24
15,0.595668,0.0,0.252093,0.482412,0.424356,0.486486,0.610155,0.537313,0.298507,0.263158,0.427419,0.323232,0.377358,0.210526,0.161068,0.328403,João Victor,Uberlândia,Uberlândia,LB,LB,1,25,0,,9,904,Brazil,Brazil,,174,77,no,MG,Testing,2024,Lateral Ofensivo,0.328,14,25,44,0.565054,0.519068,0.356236,0.47397,0.462129,0.359135,0.536976,0.437811,0.328955,0.324211,0.432581,0.325547,0.362264,0.343626,0.359485,12.0,25.0,15,11.0,13,7.0,10,7.0,13.0,11.5,14.0,10,9.0,15.0,20,52,0,40,56,48,72,60,72,48,54,44,60,64,40,20
7,0.17509,0.205756,0.157895,0.766332,0.847463,0.783784,1.0,0.482587,0.606965,0.473684,0.790323,0.143059,0.358491,0.438596,0.359263,0.320326,Douglas Pelé,Athletic Club,Athletic Club,"RB, RAMF, RW",RB,1,24,100000,,11,1176,Brazil,Brazil,right,171,69,no,MG,Testing,2024,Lateral Ofensivo,0.32,15,25,40,0.565054,0.519068,0.356236,0.47397,0.462129,0.359135,0.536976,0.437811,0.328955,0.324211,0.432581,0.325547,0.362264,0.343626,0.359485,23.5,20.0,17,4.0,4,3.0,1,9.0,3.0,7.0,4.0,22,10.5,9.0,10,6,20,32,84,84,88,96,64,88,72,84,12,57,64,60
10,0.624549,0.668283,0.204557,0.336683,0.283959,0.913514,0.414681,0.263682,0.223881,0.473684,0.685484,0.177358,0.849057,0.25731,0.257008,0.288115,Léo Príncipe,Pouso Alegre,Pouso Alegre,RB,RB,1,27,10000,,10,797,Brazil,Brazil,right,173,68,no,MG,Testing,2024,Lateral Ofensivo,0.288,16,25,36,0.565054,0.519068,0.356236,0.47397,0.462129,0.359135,0.536976,0.437811,0.328955,0.324211,0.432581,0.325547,0.362264,0.343626,0.359485,10.0,9.0,16,18.0,18,2.0,18,17.0,15.5,7.0,5.0,18,2.0,12.0,14,60,64,36,28,28,92,28,32,38,72,80,28,92,52,44
12,0.599278,0.575245,0.104908,0.605528,0.823297,0.427027,0.910535,0.950249,0.393035,0.631579,0.5,0.185172,0.245283,0.087719,0.190347,0.265137,Ynaiã,Athletic Club,Athletic Club,"RB, LB",RB,1,24,0,,11,687,Brazil,Brazil,right,172,67,no,MG,Testing,2024,Lateral Ofensivo,0.265,17,25,32,0.565054,0.519068,0.356236,0.47397,0.462129,0.359135,0.536976,0.437811,0.328955,0.324211,0.432581,0.325547,0.362264,0.343626,0.359485,11.0,12.0,22,9.0,5,8.5,4,2.0,9.0,5.0,10.5,15,21.0,21.0,17,56,52,12,64,80,66,84,92,64,80,57,40,16,16,32
6,0.487365,0.639769,0.148415,0.437186,0.428007,0.621622,0.62749,0.124378,0.144279,0.421053,0.483871,0.15532,0.358491,0.251462,0.245461,0.255291,Yuri,Athletic Club,Athletic Club,LB,LB,1,28,200000,2024-04-10,10,938,Brazil,Brazil,left,175,74,no,MG,Testing,2024,Lateral Ofensivo,0.255,18,25,28,0.565054,0.519068,0.356236,0.47397,0.462129,0.359135,0.536976,0.437811,0.328955,0.324211,0.432581,0.325547,0.362264,0.343626,0.359485,16.0,10.0,18,14.0,12,5.0,9,23.0,19.0,9.0,12.0,20,10.5,13.0,15,36,60,28,44,52,80,64,8,24,64,52,20,57,48,40
5,0.0,0.999758,0.328278,0.160804,0.230383,0.383784,0.0,0.049751,0.049751,0.684211,0.83871,0.35223,0.283019,0.035088,0.266746,0.153343,Bryan,Itabirito,Itabirito,LB,LB,1,31,300000,,9,890,Brazil,Brazil,left,177,72,no,MG,Testing,2024,Lateral Ofensivo,0.153,19,25,24,0.565054,0.519068,0.356236,0.47397,0.462129,0.359135,0.536976,0.437811,0.328955,0.324211,0.432581,0.325547,0.362264,0.343626,0.359485,25.0,2.0,12,23.0,21,10.0,25,24.0,23.0,3.5,3.0,8,17.5,24.0,13,0,92,52,8,16,60,0,4,8,86,88,68,30,4,48
22,0.723827,0.022786,0.00222,0.643216,0.930339,0.27027,0.875014,0.527363,0.437811,0.210526,0.064516,0.0,0.122642,0.081871,0.054468,0.137463,Ezio,Ipatinga,Ipatinga,RB,RB,1,26,0,,8,713,Brazil,Brazil,unknown,182,0,no,MG,Testing,2024,Lateral Ofensivo,0.137,20,25,20,0.565054,0.519068,0.356236,0.47397,0.462129,0.359135,0.536976,0.437811,0.328955,0.324211,0.432581,0.325547,0.362264,0.343626,0.359485,7.0,24.0,24,8.0,3,15.0,5,8.0,7.0,15.0,24.0,25,23.0,22.0,24,72,4,4,68,88,40,80,68,72,40,4,0,8,12,4
13,0.583032,0.839881,0.12161,0.223618,0.550428,0.275676,0.487845,0.238806,0.338308,0.052632,0.0,0.180334,0.481132,0.05848,0.118798,0.119553,Dávisson,Uberlândia,Uberlândia,RB,RB,1,22,0,,8,528,Brazil,Brazil,unknown,0,0,no,MG,Testing,2024,Lateral Ofensivo,0.12,21,25,16,0.565054,0.519068,0.356236,0.47397,0.462129,0.359135,0.536976,0.437811,0.328955,0.324211,0.432581,0.325547,0.362264,0.343626,0.359485,13.0,5.0,21,22.0,8,14.0,15,21.0,10.0,21.5,25.0,16,5.0,23.0,22,48,80,16,12,68,44,40,16,60,14,0,36,80,8,12
24,0.949458,0.791107,0.128031,0.0,0.0,0.12973,0.095936,0.0,0.119403,0.052632,0.145161,0.177735,0.443396,0.0,0.100349,0.078783,Weslen,Democrata GV,Democrata GV,RB,RB,1,29,0,,9,764,Brazil,Brazil,right,178,68,no,MG,Testing,2024,Lateral Ofensivo,0.079,22,25,12,0.565054,0.519068,0.356236,0.47397,0.462129,0.359135,0.536976,0.437811,0.328955,0.324211,0.432581,0.325547,0.362264,0.343626,0.359485,4.0,7.0,19,25.0,25,21.0,23,25.0,22.0,21.5,20.5,17,7.0,25.0,23,84,72,24,0,0,16,8,0,12,14,18,32,72,0,8
8,0.478339,0.146049,0.12595,0.324121,0.387569,0.145946,0.440898,0.38806,0.537313,0.052632,0.298387,0.175382,0.0,0.175439,0.133675,0.059221,Emerson,Tombense,Tombense,LB,LB,1,25,100000,,7,666,Brazil,Brazil,left,179,73,no,MG,Testing,2024,Lateral Ofensivo,0.059,23,25,8,0.565054,0.519068,0.356236,0.47397,0.462129,0.359135,0.536976,0.437811,0.328955,0.324211,0.432581,0.325547,0.362264,0.343626,0.359485,17.0,22.0,20,19.0,14,20.0,17,14.0,4.5,21.5,16.5,19,24.5,17.5,21,32,12,20,24,44,20,32,44,82,14,34,24,2,30,16
19,0.305054,0.4329,0.007798,0.409548,0.332399,0.264865,0.603501,0.323383,0.18408,0.157895,0.16129,0.155162,0.349057,0.222222,0.294455,0.051336,Nando Sa,Patrocinense,Patrocinense,RB,RB,1,35,0,,8,730,Brazil,Brazil,,0,0,no,MG,Testing,2024,Lateral Ofensivo,0.051,24,25,4,0.565054,0.519068,0.356236,0.47397,0.462129,0.359135,0.536976,0.437811,0.328955,0.324211,0.432581,0.325547,0.362264,0.343626,0.359485,21.0,16.0,23,16.0,17,16.0,11,16.0,17.0,17.5,19.0,21,12.0,14.0,12,16,36,8,36,32,36,56,36,32,30,24,16,52,44,52
18,0.355596,0.45805,0.0,0.39196,0.62184,0.291892,0.661291,0.452736,0.537313,0.052632,0.080645,0.09987,0.132075,0.175439,0.0,0.0,Ailton Santos,Patrocinense,Patrocinense,LB,LB,1,26,0,,7,666,Brazil,Brazil,,0,0,no,MG,Testing,2024,Lateral Ofensivo,0.0,25,25,0,0.565054,0.519068,0.356236,0.47397,0.462129,0.359135,0.536976,0.437811,0.328955,0.324211,0.432581,0.325547,0.362264,0.343626,0.359485,20.0,14.0,25,17.0,7,12.5,8,11.5,4.5,21.5,23.0,23,22.0,17.5,25,20,44,0,32,72,50,68,54,82,14,8,8,12,30,0
8,0.105114,0.645484,0.932387,0.860892,0.585344,0.191571,0.615918,0.967742,0.796875,0.565217,0.392405,0.224324,0.454023,1.0,1.0,1.0,Paulo Henrique,Vasco da Gama,Vasco da Gama,"RWB, RB",RWB,1,27,300000,2024-12-31,9,798,Brazil,Brazil,right,175,74,no,RJ,Testing,2024,Lateral Ofensivo,1.0,1,28,96,0.407214,0.346434,0.492142,0.444507,0.371747,0.301177,0.371373,0.386953,0.423828,0.346273,0.349684,0.368767,0.243227,0.460751,0.376271,27.0,3.0,4,3.0,6,19.0,4,2.0,3.0,7.0,10.0,23,5.0,1.0,1,3,89,85,89,78,32,85,92,89,75,64,17,82,96,96
6,1.0,0.563645,1.0,0.784777,0.714822,0.130268,0.63967,0.931452,0.984375,0.391304,0.424051,0.508646,0.362069,0.817708,0.582255,0.972641,Cayo Tenório,Nova Iguaçu,Nova Iguaçu,RB,RB,1,25,500000,,10,859,Brazil,Brazil,right,173,68,no,RJ,Testing,2024,Lateral Ofensivo,0.973,2,28,92,0.407214,0.346434,0.492142,0.444507,0.371747,0.301177,0.371373,0.386953,0.423828,0.346273,0.349684,0.368767,0.243227,0.460751,0.376271,1.0,5.0,1,5.0,5,22.0,3,3.0,2.0,8.5,8.0,5,7.0,3.0,5,96,82,96,82,82,21,89,89,92,69,71,82,75,89,82
12,0.599432,0.538726,0.950554,0.637795,0.336807,0.329502,0.446383,0.608871,0.609375,0.73913,0.607595,0.537975,0.201149,0.8125,0.509259,0.947316,Evandro,Madureira,Madureira,LB,LB,1,27,50000,,10,1036,Brazil,Brazil,left,170,68,no,RJ,Testing,2024,Lateral Ofensivo,0.947,3,28,89,0.407214,0.346434,0.492142,0.444507,0.371747,0.301177,0.371373,0.386953,0.423828,0.346273,0.349684,0.368767,0.243227,0.460751,0.376271,5.0,6.0,3,7.5,13,12.0,11,5.0,8.0,4.0,5.0,3,12.0,4.0,7,82,78,89,73,53,57,60,82,71,85,82,89,57,85,75
1,0.0,0.461981,0.703593,0.897638,0.318312,0.467433,0.482736,0.544355,0.476562,0.913043,0.943038,0.41479,0.5,0.911458,0.798683,0.830967,Lucas Piton,Vasco da Gama,Vasco da Gama,"LB, LWB",LB,1,23,6000000,2026-12-31,10,1029,Brazil,"Brazil, Italy",left,175,64,no,RJ,Testing,2024,Lateral Ofensivo,0.831,4,28,85,0.407214,0.346434,0.492142,0.444507,0.371747,0.301177,0.371373,0.386953,0.423828,0.346273,0.349684,0.368767,0.243227,0.460751,0.376271,28.0,7.0,6,2.0,15,7.0,9,6.0,12.5,2.5,2.0,12,3.0,2.0,2,0,75,78,92,46,75,67,78,55,91,92,57,89,92,92
10,0.490057,0.774679,0.666608,0.427822,0.179886,0.229885,0.222887,0.5,0.742188,0.173913,0.386076,0.422624,0.298851,0.671875,0.715999,0.81081,Pará,Portuguesa RJ,Portuguesa RJ,LB,LB,1,36,150000,2024-12-31,11,1091,Brazil,Brazil,left,172,73,no,RJ,Testing,2024,Lateral Ofensivo,0.811,5,28,82,0.407214,0.346434,0.492142,0.444507,0.371747,0.301177,0.371373,0.386953,0.423828,0.346273,0.349684,0.368767,0.243227,0.460751,0.376271,11.0,2.0,8,15.0,21,14.5,19,8.0,5.0,20.0,11.0,11,10.0,6.0,3,60,92,71,46,25,48,32,71,82,28,60,60,64,78,89
16,0.379261,0.450564,0.84502,0.559055,0.493737,0.019157,0.428621,1.0,1.0,0.304348,0.259494,0.339616,0.132184,0.666667,0.607976,0.810169,Almir Sóta,Madureira,Madureira,RB,RB,1,29,0,,9,773,Brazil,Brazil,right,0,0,no,RJ,Testing,2024,Lateral Ofensivo,0.81,6,28,78,0.407214,0.346434,0.492142,0.444507,0.371747,0.301177,0.371373,0.386953,0.423828,0.346273,0.349684,0.368767,0.243227,0.460751,0.376271,15.0,9.0,5,10.0,7,27.0,12,1.0,1.0,11.0,15.0,16,18.0,7.0,4,46,67,82,64,75,3,57,96,96,60,46,42,35,75,85
5,0.521307,0.597626,0.56498,0.506562,0.362177,0.532567,0.417755,0.508065,0.546875,1.0,1.0,0.382842,0.454023,0.453125,0.477869,0.744074,Hugo,Botafogo,Botafogo,"LB, LWB",LB,1,22,1500000,2024-12-31,12,1029,Brazil,Brazil,left,175,67,no,RJ,Testing,2024,Lateral Ofensivo,0.744,7,28,75,0.407214,0.346434,0.492142,0.444507,0.371747,0.301177,0.371373,0.386953,0.423828,0.346273,0.349684,0.368767,0.243227,0.460751,0.376271,8.0,4.0,10,12.0,11,5.0,13,7.0,10.5,1.0,1.0,13,5.0,16.0,10,71,85,64,57,60,82,53,75,62,96,96,53,82,42,64
21,0.335227,1.0,0.986292,0.199475,0.256349,0.168582,0.327756,0.060484,0.117188,0.043478,0.088608,0.442518,0.086207,0.161458,0.068465,0.692636,Paulo Vitor,Sampaio Corrêa RJ,Sampaio Corrêa RJ,LB,LB,1,35,0,,8,583,Brazil,Brazil,left,168,71,no,RJ,Testing,2024,Lateral Ofensivo,0.693,8,28,71,0.407214,0.346434,0.492142,0.444507,0.371747,0.301177,0.371373,0.386953,0.423828,0.346273,0.349684,0.368767,0.243227,0.460751,0.376271,18.0,1.0,2,22.0,18,20.0,15,26.0,26.0,27.0,25.0,9,24.0,24.0,26,35,96,92,21,35,28,46,7,7,3,10,67,14,14,7
0,0.491477,0.372263,0.696027,0.485564,0.424569,0.544061,0.502555,0.012097,0.359375,0.913043,0.759494,1.0,0.195402,0.296875,0.269728,0.682953,Ayrton Lucas,Flamengo,Flamengo,LB,LB,1,26,7000000,2027-12-31,9,786,Brazil,Brazil,left,180,72,no,RJ,Testing,2024,Lateral Ofensivo,0.683,9,28,67,0.407214,0.346434,0.492142,0.444507,0.371747,0.301177,0.371373,0.386953,0.423828,0.346273,0.349684,0.368767,0.243227,0.460751,0.376271,9.5,12.0,7,13.0,9,4.0,8,27.0,16.0,2.5,4.0,1,13.0,21.0,18,66,57,75,53,67,85,71,3,42,91,85,96,53,25,35
19,0.177557,0.454167,0.65074,0.593176,0.202729,0.528736,0.386211,0.270161,0.125,0.695652,0.253165,0.503841,0.091954,0.46875,0.277841,0.599184,Sánchez,Volta Redonda,Volta Redonda,LB,LB,1,28,0,,11,1097,Brazil,Brazil,left,178,73,no,RJ,Testing,2024,Lateral Ofensivo,0.599,10,28,64,0.407214,0.346434,0.492142,0.444507,0.371747,0.301177,0.371373,0.386953,0.423828,0.346273,0.349684,0.368767,0.243227,0.460751,0.376271,23.0,8.0,9,9.0,19,6.0,14,18.5,24.5,5.0,16.0,7,23.0,15.0,17,17,71,67,67,32,78,50,33,12,82,42,75,17,46,39
26,0.863636,0.267835,0.43814,0.839895,0.836701,0.429119,0.943778,0.467742,0.476562,0.173913,0.164557,0.439701,0.247126,0.359375,0.190155,0.591765,Maicon,Nova Iguaçu,Nova Iguaçu,LB,LB,1,23,0,,12,1113,Brazil,Brazil,,0,0,no,RJ,Testing,2024,Lateral Ofensivo,0.592,11,28,60,0.407214,0.346434,0.492142,0.444507,0.371747,0.301177,0.371373,0.386953,0.423828,0.346273,0.349684,0.368767,0.243227,0.460751,0.376271,2.0,16.0,14,4.0,3,8.0,2,10.0,12.5,20.0,22.0,10,11.0,19.0,23,92,42,50,85,89,71,92,64,55,28,21,64,60,32,17
22,0.545455,0.176437,0.35421,1.0,1.0,0.218391,1.0,0.733871,0.75,0.608696,0.5,0.305447,0.304598,0.776042,0.508008,0.544871,Guilherme,Sampaio Corrêa RJ,Sampaio Corrêa RJ,LB,LB,1,31,0,,11,844,Brazil,Brazil,left,173,73,no,RJ,Testing,2024,Lateral Ofensivo,0.545,12,28,57,0.407214,0.346434,0.492142,0.444507,0.371747,0.301177,0.371373,0.386953,0.423828,0.346273,0.349684,0.368767,0.243227,0.460751,0.376271,7.0,21.0,18,1.0,1,16.0,1,4.0,4.0,6.0,6.0,18,9.0,5.0,8,75,25,35,96,96,42,96,85,85,78,78,35,67,82,71
15,0.589489,0.333102,0.544234,0.0,0.299609,0.348659,0.162807,0.0,0.125,0.130435,0.189873,0.36225,0.54023,0.083333,0.260818,0.454844,Acácio,Audax Rio,Audax Rio,"LB, LW",LB,1,30,0,,7,577,Brazil,Brazil,left,179,65,no,RJ,Testing,2024,Lateral Ofensivo,0.455,13,28,53,0.407214,0.346434,0.492142,0.444507,0.371747,0.301177,0.371373,0.386953,0.423828,0.346273,0.349684,0.368767,0.243227,0.460751,0.376271,6.0,13.0,11,28.0,17,10.5,22,28.0,24.5,23.5,21.0,14,2.0,26.0,19,78,53,60,0,39,62,21,0,12,16,25,50,92,7,32
27,0.798295,0.114571,0.337889,0.55643,0.428789,0.348659,0.537549,0.241935,0.140625,0.304348,0.234177,0.134985,0.103448,0.473958,0.238148,0.438755,Yan,Nova Iguaçu,Nova Iguaçu,RB,RB,1,28,0,,8,592,Brazil,Brazil,right,194,92,no,RJ,Testing,2024,Lateral Ofensivo,0.439,14,28,50,0.407214,0.346434,0.492142,0.444507,0.371747,0.301177,0.371373,0.386953,0.423828,0.346273,0.349684,0.368767,0.243227,0.460751,0.376271,3.0,26.0,19,11.0,8,10.5,6,20.0,22.0,11.0,18.0,26,21.0,14.0,21,89,7,32,60,71,62,78,28,21,60,35,7,25,50,25
