Unnamed: 0,Atleta,Equipe,Equipe_Janela_Análise,Posição,Posição_Wyscout,Código_Posição_Wyscout,Idade,Valor_Mercado,Fim_Contrato,Jogos,Minutos,Nacionalidade,Passaporte,Pé,Altura,Peso,Empréstimo,Ações_Defensivas_BemSucedidas,Duelos_Defensivos_Ganhos,Duelos_Aéreos_Ganhos,Passes_Longos_Certos,Passes_Frontais_Certos,Passes_Progressivos_Certos,Ações_Ofensivas_BemSucedidas,Duelos_Ofensivos_Ganhos,Dribles_BemSucedidos,Corridas_Progressivas,Passes_TerçoFinal_Certos,Liga,Base,Versão_Temporada,RF_Rating,ET_Rating,Rating
2,Wagninho,Madureira,Madureira,"DMF, RCMF, LDMF",DMF,7,23,0,,10,870,Brazil,Brazil,right,186,0,no,8.28,4.344977000000001,1.1396,2.376708,8.998127999999998,3.92916,0.83,1.7595,0.51813,0.41,4.136,RJ,Testing,2024,1.0,1.0,1.0
3,Danrley,Volta Redonda,Volta Redonda,"DMF, RCMF, LCMF",DMF,7,22,0,,7,508,Brazil,Brazil,right,182,83,no,5.49,2.304262,0.706702,1.416,9.390654000000001,2.660615,0.89,2.303721,0.88458,1.42,2.48196,RJ,Testing,2024,0.07845801950050867,0.0,0.02869628356001985
4,Walney,Bangu,Bangu,"DMF, RCMF",DMF,7,27,0,,9,598,Brazil,Brazil,,0,0,no,4.97,2.709564,0.7534810000000001,2.556963,9.632,5.115412,0.9,3.161486,0.45003,0.0,4.065277999999999,RJ,Testing,2024,0.6109875600970557,0.632924772435248,0.6178117528429385
5,Felipe Andrade,Fluminense,Fluminense,"RDMF, DMF, RCMF",RDMF,7,21,0,2024-12-31,7,599,Brazil,Brazil,right,182,76,no,7.07,3.89125,0.708,1.239,11.669098,3.008137,1.41,2.2984,1.236596,3.01,3.3592,RJ,Testing,2024,0.330081537789334,0.3046581720239803,0.3098863271144627
6,Rodrigo Dantas,Sampaio Corrêa RJ,Sampaio Corrêa RJ,"DMF, LCMF",DMF,7,34,0,,12,987,Brazil,Brazil,right,182,75,no,5.02,1.915,0.180009,2.642990999999999,8.2108,2.825045,0.46,1.366776,0.458315,0.27,4.28204,RJ,Testing,2024,0.0,0.02168781198292746,0.0
7,Igor Guilherme,Nova Iguaçu,Nova Iguaçu,"RDMF, RCMF",RDMF,7,27,0,,12,846,Brazil,Brazil,,0,0,no,9.07,5.234164,0.8128009999999999,0.696,9.99663,3.489269999999999,0.81,1.860093,0.5785830000000001,0.12,3.84,RJ,Testing,2024,0.4789227341117365,0.4511523355970977,0.4591728561488637
8,Ronald,Nova Iguaçu,Nova Iguaçu,"LDMF, RCMF, LCMF",LDMF,7,27,0,,13,725,Brazil,Brazil,,0,0,no,6.69,3.212676,0.90125,1.801884,8.098376,4.243722,1.29,1.028261,0.642282,0.51,5.017500000000001,RJ,Testing,2024,0.6067630419459021,0.5683061492892574,0.5830128259020152
9,Albert,Nova Iguaçu,Nova Iguaçu,"LDMF, RDMF, LCMF",LDMF,7,27,0,,14,1245,Brazil,Brazil,right,0,0,no,6.49,2.294688,1.02923,1.97676,6.809334,3.3285,1.42,1.107742,0.7928730000000002,0.55,3.16626,RJ,Testing,2024,0.3716410170532057,0.3606024885981734,0.3591726816285074
0,C. Aránguiz,Internacional,Internacional,"DMF, RCMF",DMF,7,34,3500000,2025-06-30,12,958,Chile,Chile,right,171,69,no,7.78,4.664800000000001,0.104,1.55625,17.106549,6.738732,0.73,1.24294,0.205,0.0,11.40524,RS,Testing,2024,0.9912776382343088,0.9971719253300702,0.9942247817821894
1,Jádson,Juventude,Juventude,"RDMF, RCMF",RDMF,7,30,900000,2024-12-31,15,1465,Brazil,Brazil,right,171,67,no,6.82,3.38082,0.43,2.02615,9.336359999999999,5.219208,1.23,3.255615999999999,0.614864,0.37,4.97553,RS,Testing,2024,0.604222030847878,0.5175031771053235,0.5608626039766007
2,Luís Oyama,Juventude,Juventude,"DMF, LDMF, RCMF",DMF,7,27,800000,2025-12-31,11,544,Brazil,"Brazil, Japan",right,171,69,yes,8.6,4.46463,0.165,2.814312,8.102803999999999,4.137345,2.48,2.648624,1.821875,1.65,4.7995,RS,Testing,2024,0.6477143465639089,0.7137180847153054,0.6807162156396072
3,Dodi,Grêmio,Grêmio,"DMF, LCMF, RW",DMF,7,27,700000,2025-12-31,13,550,Brazil,Brazil,right,169,67,no,11.78,6.217848,0.6544800000000001,1.306585,5.399149,2.458235,1.8,2.12724,1.143366,1.15,3.93,RS,Testing,2024,0.4679660504509151,0.5435488331854396,0.5057574418181773
4,Rômulo,Internacional,Internacional,"DMF, RCMF, RB",DMF,7,24,200000,,12,541,Brazil,Brazil,right,182,75,no,9.48,3.658648,3.827011,1.00005,9.64523,3.993533000000001,0.67,1.330776,0.5025,0.17,3.992,RS,Testing,2024,1.0,1.0,1.0
5,Caíque Gonçalves,Juventude,Juventude,"LDMF, LCMF, DMF",LDMF,7,28,200000,,11,879,Brazil,Brazil,right,178,71,no,10.14,5.326465999999999,1.435,0.919347,8.603525000000001,3.688,1.02,3.172538,0.92,0.92,4.096,RS,Testing,2024,0.8172489310273571,0.7798707794658428,0.7985598552465998
6,Barba,Caxias,Caxias,"DMF, LDMF, RCMF",DMF,7,25,100000,2024-12-31,9,804,Brazil,Brazil,right,177,71,yes,7.52,2.46339,1.11,1.601339,7.523469,3.202056,0.12,0.74188,0.0,0.74,3.817944,RS,Testing,2024,0.2833306882703105,0.3186843173794468,0.3010075028248786
7,Anderson Uchôa,Ypiranga Erechim,Ypiranga Erechim,"DMF, LCMF, LDMF",DMF,7,33,0,,11,1080,Brazil,Brazil,right,178,68,no,7.08,2.581416,2.25207,2.1645,10.582775,5.16925,0.25,1.165,0.168,0.75,4.916399999999999,RS,Testing,2024,0.8865767660335301,0.9488909417217493,0.9177338538776396
8,Bruno Camilo,Avenida,Avenida,"RDMF, AMF, RCMF",RDMF,7,26,0,,10,807,Brazil,Brazil,right,173,70,no,4.57,1.785812,0.335,3.348959999999999,11.71165,7.141750000000001,1.12,1.113525,0.33375,0.56,7.133770000000001,RS,Testing,2024,0.8704368646514135,0.9904159716390322,0.9304264181452226
9,Jhonata Lima,Avenida,Avenida,"LDMF, LCMF, RDMF",LDMF,7,31,0,,10,844,Brazil,Brazil,right,186,72,no,6.4,2.453504,1.174335,1.92,8.850725,4.15727,0.11,0.746688,0.106656,0.11,4.055865,RS,Testing,2024,0.4223431479954159,0.4254679971764104,0.4239055725859131
10,Jeferson Lopes,Brasil de Pelotas,Brasil de Pelotas,"RDMF, RCMF, LDMF",RDMF,7,27,0,,7,508,Brazil,Brazil,,184,76,no,7.26,2.305754,0.7075,0.7077099999999998,5.317038999999999,2.83647,0.53,1.063725,0.175,0.0,2.128492,RS,Testing,2024,0.0,0.0,0.0
11,Lucas Hulk,São Luiz,São Luiz,"DMF, LCMF",DMF,7,31,0,,10,711,Brazil,Brazil,,0,0,no,12.03,6.711565,2.533612,1.01346,7.851807,2.533536,0.76,2.28,0.631755,1.01,2.52926,RS,Testing,2024,0.8651053487427623,0.8436433240920949,0.8543743364174285
0,Pablo Maia,São Paulo,São Paulo,"LDMF, LCMF, RCMF",LDMF,7,22,6000000,2027-12-31,11,1020,Brazil,Brazil,right,178,72,no,9.0,4.055854,0.440865,3.885406,9.88,5.470056,0.88,1.851036,0.6192749999999999,0.26,6.084616,SP,Testing,2024,1.0,1.0,1.0
1,Diego Pituca,Santos,Santos,"RDMF, RCMF",RDMF,7,31,1700000,,14,1337,Brazil,Brazil,left,178,69,no,6.73,3.094236,0.6075,2.626514,8.617089,4.103596,1.21,1.34706,0.405,0.81,4.107468,SP,Testing,2024,0.0427023435698522,0.06649979832392827,0.05460107094689025
2,Zé Ricardo,Portuguesa,Portuguesa,"DMF, LCMF, RDMF",DMF,7,28,1200000,,10,802,Brazil,Brazil,right,176,74,no,9.2,4.038,1.006386,2.13046,12.1182,4.261972,1.01,2.134616,0.9000450000000001,0.9,4.940160000000001,SP,Testing,2024,0.6339917165142089,0.6207149520848199,0.6273533342995145
3,Raniele,Corinthians,Corinthians,"DMF, RCMF, RDMF",DMF,7,27,1000000,2026-12-31,11,1047,Brazil,Brazil,right,184,78,no,8.85,3.784172,2.750838,1.373402,7.649228999999999,3.43746,0.77,1.892,0.602043,0.6,4.297149999999999,SP,Testing,2024,0.5503998724789206,0.5946486360542784,0.5725242542665996
4,João Schmidt,Santos,Santos,"LDMF, LCMF",LDMF,7,30,800000,,15,1292,Brazil,Brazil,left,183,80,no,10.66,5.155788,1.67195,2.020464,11.01009,5.156318,0.98,1.1859,0.559972,0.35,5.570301,SP,Testing,2024,0.8384909902257098,0.8107265146740459,0.824608752449878
5,Alisson,São Paulo,São Paulo,"RDMF, RCMF",RDMF,7,30,600000,2024-12-31,12,989,Brazil,Brazil,right,174,73,no,6.46,3.003,1.001,3.00381,9.462200000000001,4.822818,2.18,2.549596,1.003005,1.09,5.826712,SP,Testing,2024,0.652739776575063,0.6732352953358953,0.6629875359554792
6,Emerson Santos,Inter de Limeira,Inter de Limeira,"DMF, CB",DMF,7,28,500000,2025-01-01,12,1058,Brazil,Brazil,right,184,75,no,8.27,2.79,1.02376,3.348,7.064226,3.161235,0.74,1.1136,0.4625,0.37,3.44023,SP,Testing,2024,0.1854765030639214,0.2532489371669648,0.2193627201154431
7,Miquéias,Ituano,Ituano,"LDMF, RDMF, RCMF",LDMF,7,22,0,,10,651,Brazil,Brazil,right,187,74,yes,6.09,3.624768,1.157261,1.450116,6.231240000000001,3.335232,0.58,0.87,0.435,0.58,4.35,SP,Testing,2024,0.0,0.0,0.0
