Unnamed: 0,Ações_Defensivas_BemSucedidas,Duelos_Defensivos_Ganhos,Duelos_Aéreos_Ganhos,Finalizações_Bloqueadas,Interceptações_Ajustadas_a_Posse,Passes_Longos_Certos,Passes_Frontais_Certos,Passes_Progressivos_Certos,Passes_Laterais_Certos,Duelos_Ofensivos_Ganhos,Dribles_BemSucedidos,Corridas_Progressivas,Passes_TerçoFinal_Certos,Rating,Atleta,Equipe,Equipe_Janela_Análise,Posição,Posição_Wyscout,Código_Posição_Wyscout,Idade,Valor_Mercado,Fim_Contrato,Jogos,Minutos,Nacionalidade,Passaporte,Pé,Altura,Peso,Empréstimo,Liga,Base,Versão_Temporada,Role,L_Rating,L_Ranking,Size,L_Percentil,Ações_Defensivas_BemSucedidas_LM,Duelos_Defensivos_Ganhos_LM,Duelos_Aéreos_Ganhos_LM,Finalizações_Bloqueadas_LM,Interceptações_Ajustadas_a_Posse_LM,Passes_Longos_Certos_LM,Passes_Frontais_Certos_LM,Passes_Progressivos_Certos_LM,Passes_Laterais_Certos_LM,Duelos_Ofensivos_Ganhos_LM,Dribles_BemSucedidos_LM,Corridas_Progressivas_LM,Passes_TerçoFinal_Certos_LM,Ações_Defensivas_BemSucedidas_Rank,Duelos_Defensivos_Ganhos_Rank,Duelos_Aéreos_Ganhos_Rank,Finalizações_Bloqueadas_Rank,Interceptações_Ajustadas_a_Posse_Rank,Passes_Longos_Certos_Rank,Passes_Frontais_Certos_Rank,Passes_Progressivos_Certos_Rank,Passes_Laterais_Certos_Rank,Duelos_Ofensivos_Ganhos_Rank,Dribles_BemSucedidos_Rank,Corridas_Progressivas_Rank,Passes_TerçoFinal_Certos_Rank,Ações_Defensivas_BemSucedidas_Percentil,Duelos_Defensivos_Ganhos_Percentil,Duelos_Aéreos_Ganhos_Percentil,Finalizações_Bloqueadas_Percentil,Interceptações_Ajustadas_a_Posse_Percentil,Passes_Longos_Certos_Percentil,Passes_Frontais_Certos_Percentil,Passes_Progressivos_Certos_Percentil,Passes_Laterais_Certos_Percentil,Duelos_Ofensivos_Ganhos_Percentil,Dribles_BemSucedidos_Percentil,Corridas_Progressivas_Percentil,Passes_TerçoFinal_Certos_Percentil
8,0.537074,0.551891,0.478933,0.198582,0.561224,0.415874,0.365575,0.329978,0.391342,0.325075,0.360635,0.188525,0.245242,0.551809,Bastos,Botafogo,Botafogo,"RCB, LCB, CB",RCB,4,33,1500000,2024-06-30,10,975,Angola,Angola,right,180,77,no,RJ,Testing,2024,Zagueiro Equilibrado,0.552,5,29,82,0.397623,0.392871,0.326021,0.392761,0.437632,0.567117,0.436087,0.383359,0.352045,0.383614,0.32597,0.297202,0.262038,11.0,6,5,24.0,12.0,22,15,18,11,15.0,12.0,17.0,13,62,79,82,17,58,24,48,37,62,48,58,41,55
4,0.228457,0.378496,0.277451,0.361702,0.252551,0.664365,0.841192,0.807652,0.372392,0.0,0.128798,0.290984,0.659577,0.503762,Fabricio Bruno,Flamengo,Flamengo,RCB,RCB,4,28,3500000,2025-12-31,9,884,Brazil,Brazil,right,192,90,no,RJ,Testing,2024,Zagueiro Equilibrado,0.504,6,29,79,0.397623,0.392871,0.326021,0.392761,0.437632,0.567117,0.436087,0.383359,0.352045,0.383614,0.32597,0.297202,0.262038,21.5,16,15,15.0,22.0,12,4,2,13,29.0,22.0,11.0,3,25,44,48,48,24,58,86,93,55,0,24,62,89
0,0.268537,0.576652,0.064274,0.0,0.306122,0.722052,0.817365,0.361375,0.977967,0.734076,0.571864,0.303279,1.0,0.497875,André,Fluminense,Fluminense,"LCB, LCMF, RCMF",LCB,4,22,14000000,2026-12-31,7,608,Brazil,Brazil,right,176,77,no,RJ,Testing,2024,Zagueiro Equilibrado,0.498,7,29,75,0.397623,0.392871,0.326021,0.392761,0.437632,0.567117,0.436087,0.383359,0.352045,0.383614,0.32597,0.297202,0.262038,19.0,5,27,29.0,20.0,7,5,15,2,4.0,6.0,10.0,1,34,82,6,0,31,75,82,48,93,86,79,65,96
18,0.543086,0.159912,0.320505,0.531915,0.568878,0.83055,0.599581,0.527948,0.16,0.194616,0.135238,0.217213,0.166996,0.488209,Joao Victor,Audax Rio,Audax Rio,LCB,LCB,4,28,0,,8,845,Brazil,Brazil,right,191,90,no,RJ,Testing,2024,Zagueiro Equilibrado,0.488,8,29,72,0.397623,0.392871,0.326021,0.392761,0.437632,0.567117,0.436087,0.383359,0.352045,0.383614,0.32597,0.297202,0.262038,10.0,26,11,8.0,11.0,5,9,8,24,19.0,21.0,15.0,16,65,10,62,72,62,82,68,72,17,34,27,48,44
17,0.677355,0.427081,0.315076,0.70922,0.617347,0.595861,0.27541,0.225432,0.248349,0.680976,0.533603,0.032787,0.067477,0.479696,Igor Silva,Audax Rio,Audax Rio,RCB,RCB,4,29,0,,11,1084,Brazil,Brazil,,0,0,no,RJ,Testing,2024,Zagueiro Equilibrado,0.48,9,29,68,0.397623,0.392871,0.326021,0.392761,0.437632,0.567117,0.436087,0.383359,0.352045,0.383614,0.32597,0.297202,0.262038,3.0,15,12,3.0,7.0,17,21,21,19,6.0,7.0,26.0,21,89,48,58,89,75,41,27,27,34,79,75,10,27
16,0.533066,0.275087,0.412517,0.695035,0.660714,0.498272,0.295565,0.358673,0.263558,0.257701,0.115918,0.184426,0.044104,0.465833,Marcão,Madureira,Madureira,RCB,RCB,4,34,0,,10,1011,Brazil,Brazil,right,191,76,no,RJ,Testing,2024,Zagueiro Equilibrado,0.466,10,29,65,0.397623,0.392871,0.326021,0.392761,0.437632,0.567117,0.436087,0.383359,0.352045,0.383614,0.32597,0.297202,0.262038,12.0,21,8,4.0,5.0,18,20,16,17,18.0,24.5,18.5,25,58,27,72,86,82,37,31,44,41,37,15,36,13
25,0.613226,0.499782,0.18607,0.255319,0.612245,0.438164,0.476765,0.167718,0.283805,0.408568,0.642381,0.17623,0.063794,0.44755,Sergio Raphael,Nova Iguaçu,Nova Iguaçu,LCB,LCB,4,31,0,,13,1341,Brazil,Brazil,right,188,84,no,RJ,Testing,2024,Zagueiro Equilibrado,0.448,11,29,62,0.397623,0.392871,0.326021,0.392761,0.437632,0.567117,0.436087,0.383359,0.352045,0.383614,0.32597,0.297202,0.262038,6.0,11,24,19.0,8.0,21,13,22,15,13.0,4.0,20.0,22,79,62,17,34,72,27,55,24,48,55,86,31,24
1,0.210421,0.622136,0.338265,0.078014,0.0,0.122038,1.0,0.40107,0.375448,0.933826,1.0,1.0,0.579003,0.435115,João Victor,Vasco da Gama,Vasco da Gama,RCB,RCB,4,25,8000000,2027-06-30,9,810,Brazil,Brazil,right,187,80,no,RJ,Testing,2024,Zagueiro Equilibrado,0.435,12,29,58,0.397623,0.392871,0.326021,0.392761,0.437632,0.567117,0.436087,0.383359,0.352045,0.383614,0.32597,0.297202,0.262038,23.0,2,10,28.0,29.0,28,1,14,12,2.0,1.0,1.0,4,20,93,65,3,0,3,96,51,58,93,96,96,86
7,0.172345,0.08703,0.718668,0.29078,0.642857,0.691205,0.689442,0.411252,0.807125,0.431213,0.173878,0.45082,0.265203,0.428041,Antônio Carlos,Fluminense,Fluminense,"LCB, RCB, CB",LCB,4,31,2000000,2024-12-31,11,747,Brazil,Brazil,right,190,79,no,RJ,Testing,2024,Zagueiro Equilibrado,0.428,13,29,55,0.397623,0.392871,0.326021,0.392761,0.437632,0.567117,0.436087,0.383359,0.352045,0.383614,0.32597,0.297202,0.262038,25.0,27,2,17.0,6.0,8,7,12,3,12.0,19.0,6.0,11,13,6,93,41,79,72,75,58,89,58,34,79,62
5,0.200401,0.304385,0.254694,0.255319,0.280612,0.447463,0.722756,0.586983,0.478301,0.101304,0.115918,0.364754,0.459574,0.4212,Lucas Halter,Botafogo,Botafogo,"RCB, LCB, CB",RCB,4,23,3000000,2024-07-31,11,1007,Brazil,Brazil,right,188,93,no,RJ,Testing,2024,Zagueiro Equilibrado,0.421,14,29,51,0.397623,0.392871,0.326021,0.392761,0.437632,0.567117,0.436087,0.383359,0.352045,0.383614,0.32597,0.297202,0.262038,24.0,19,18,19.0,21.0,20,6,5,7,26.0,24.5,9.0,7,17,34,37,34,27,31,79,82,75,10,15,68,75
13,0.621242,0.593068,0.22414,0.432624,0.530612,0.182281,0.027487,0.131279,0.0,0.626997,0.435915,0.442623,0.139478,0.416856,Pablo Maldini,Boavista,Boavista,"LCB, LB",LCB,4,24,150000,,15,1328,Brazil,Brazil,left,184,77,no,RJ,Testing,2024,Zagueiro Equilibrado,0.417,15,29,48,0.397623,0.392871,0.326021,0.392761,0.437632,0.567117,0.436087,0.383359,0.352045,0.383614,0.32597,0.297202,0.262038,5.0,4,20,14.0,13.0,27,28,24,29,7.0,8.0,7.0,18,82,86,31,51,55,6,3,17,0,75,72,75,37
2,0.034068,0.257745,0.272126,0.134752,0.104592,0.730822,0.531232,0.563244,0.451635,0.052136,0.122358,0.463115,0.498424,0.399938,Léo Pereira,Flamengo,Flamengo,LCB,LCB,4,28,4000000,2027-12-31,10,960,Brazil,Brazil,left,189,79,no,RJ,Testing,2024,Zagueiro Equilibrado,0.4,16,29,44,0.397623,0.392871,0.326021,0.392761,0.437632,0.567117,0.436087,0.383359,0.352045,0.383614,0.32597,0.297202,0.262038,28.0,22,16,26.0,27.0,6,10,7,9,27.0,23.0,5.0,6,3,24,44,10,6,79,65,75,68,6,20,82,79
24,0.58517,0.433366,0.429956,0.148936,0.719388,0.667283,0.180927,0.144927,0.275203,0.147673,0.0,0.028689,0.0,0.386476,Gabriel Pinheiro,Nova Iguaçu,Nova Iguaçu,RCB,RCB,4,26,0,,13,1398,Brazil,Brazil,right,0,0,no,RJ,Testing,2024,Zagueiro Equilibrado,0.386,17,29,41,0.397623,0.392871,0.326021,0.392761,0.437632,0.567117,0.436087,0.383359,0.352045,0.383614,0.32597,0.297202,0.262038,7.0,14,6,25.0,3.0,10,24,23,16,23.0,28.0,27.0,29,75,51,79,13,89,65,17,20,44,20,3,6,0
28,0.324649,0.205863,0.266244,0.234043,0.517857,0.988716,0.148475,0.480481,0.236102,0.529683,0.422206,0.106557,0.243657,0.368108,Sheldon,Boavista,Boavista,"RCB, RB",RCB,4,24,0,,13,1365,Brazil,Brazil,,0,0,no,RJ,Testing,2024,Zagueiro Equilibrado,0.368,18,29,37,0.397623,0.392871,0.326021,0.392761,0.437632,0.567117,0.436087,0.383359,0.352045,0.383614,0.32597,0.297202,0.262038,16.0,25,17,21.0,15.0,2,25,9,21,8.0,9.0,23.0,14,44,13,41,27,48,93,13,68,27,72,68,20,51
9,0.228457,0.3124,0.0,0.489362,0.339286,0.949023,0.600661,0.459027,1.0,0.145981,0.141678,0.045082,0.432323,0.363945,G. Medel,Vasco da Gama,Vasco da Gama,"CB, LCB, DMF",CB,4,36,1000000,,8,784,Chile,Chile,right,171,76,no,RJ,Testing,2024,Zagueiro Equilibrado,0.364,19,29,34,0.397623,0.392871,0.326021,0.392761,0.437632,0.567117,0.436087,0.383359,0.352045,0.383614,0.32597,0.297202,0.262038,21.5,17,29,10.0,19.0,3,8,10,1,24.0,20.0,25.0,8,25,41,0,65,34,89,72,65,96,17,31,13,72
22,0.55511,0.295196,0.62261,0.546099,0.594388,0.353195,0.083212,0.10506,0.206229,0.307096,0.197501,0.159836,0.07807,0.355396,Gustavo Índio,Sampaio Corrêa RJ,Sampaio Corrêa RJ,RCB,RCB,4,30,0,,11,1167,Brazil,Brazil,unknown,0,0,no,RJ,Testing,2024,Zagueiro Equilibrado,0.355,20,29,31,0.397623,0.392871,0.326021,0.392761,0.437632,0.567117,0.436087,0.383359,0.352045,0.383614,0.32597,0.297202,0.262038,8.0,20,3,7.0,10.0,24,27,26,23,16.0,16.0,21.5,20,72,31,89,75,65,17,6,10,20,44,44,25,31
19,0.286573,0.311186,0.309632,0.205674,0.392857,0.908348,0.298617,0.407915,0.470037,0.924983,0.6225,0.237705,0.305108,0.354758,Bruno Barra,Volta Redonda,Volta Redonda,"RCB, LCB, RCMF",RCB,4,37,0,2024-11-20,10,927,Brazil,Brazil,right,179,67,no,RJ,Testing,2024,Zagueiro Equilibrado,0.355,21,29,27,0.397623,0.392871,0.326021,0.392761,0.437632,0.567117,0.436087,0.383359,0.352045,0.383614,0.32597,0.297202,0.262038,17.0,18,13,23.0,17.0,4,18,13,8,3.0,5.0,13.0,9,41,37,55,20,41,86,37,55,72,89,82,55,68
20,0.627255,0.523192,0.206376,0.574468,0.709184,0.0,0.188672,0.0,0.284909,0.011917,0.0,0.0,0.020627,0.340675,Luiz Felipe,Bangu,Bangu,"RCB, CB",RCB,4,25,0,,8,781,Brazil,"Brazil, Italy",right,196,80,no,RJ,Testing,2024,Zagueiro Equilibrado,0.341,22,29,24,0.397623,0.392871,0.326021,0.392761,0.437632,0.567117,0.436087,0.383359,0.352045,0.383614,0.32597,0.297202,0.262038,4.0,9,22,5.0,4.0,29,23,29,14,28.0,28.0,28.5,28,86,68,24,82,86,0,20,0,51,3,3,1,3
11,0.084168,0.223877,0.561301,0.503546,0.117347,0.601793,0.528159,0.578692,0.410739,0.363216,0.386395,0.209016,0.260992,0.331439,Augusto,Volta Redonda,Volta Redonda,"LCB, RCB",LCB,4,26,300000,,9,886,Brazil,Brazil,right,186,85,no,RJ,Testing,2024,Zagueiro Equilibrado,0.331,23,29,20,0.397623,0.392871,0.326021,0.392761,0.437632,0.567117,0.436087,0.383359,0.352045,0.383614,0.32597,0.297202,0.262038,26.0,23,4,9.0,26.0,16,11,6,10,14.0,11.0,16.0,12,10,20,86,68,10,44,62,79,65,51,62,44,58
23,0.260521,0.214208,0.220963,0.35461,0.528061,0.664426,0.509869,0.439554,0.499863,0.193398,0.270476,0.467213,0.16735,0.312463,Diego Guerra,Portuguesa RJ,Portuguesa RJ,"LCB, RCB",LCB,4,33,0,,13,1356,Brazil,Brazil,right,187,91,no,RJ,Testing,2024,Zagueiro Equilibrado,0.312,24,29,17,0.397623,0.392871,0.326021,0.392761,0.437632,0.567117,0.436087,0.383359,0.352045,0.383614,0.32597,0.297202,0.262038,20.0,24,21,16.0,14.0,11,12,11,4,20.0,14.0,4.0,15,31,17,27,44,51,62,58,62,86,31,51,86,48
12,0.0,0.014487,0.233421,0.099291,0.145408,1.0,0.333348,0.736738,0.496633,0.440897,0.180318,0.057377,0.273192,0.244074,Rodolfo Filemon,Portuguesa RJ,Portuguesa RJ,"RCB, LCB",RCB,4,29,250000,,7,734,Brazil,Brazil,both,184,82,no,RJ,Testing,2024,Zagueiro Equilibrado,0.244,25,29,13,0.397623,0.392871,0.326021,0.392761,0.437632,0.567117,0.436087,0.383359,0.352045,0.383614,0.32597,0.297202,0.262038,29.0,28,19,27.0,25.0,1,16,4,5,11.0,18.0,24.0,10,0,3,34,6,13,96,44,86,82,62,37,17,65
26,0.350701,0.511409,0.308487,0.255319,0.206633,0.272701,0.206012,0.279628,0.246391,0.103263,0.0,0.0,0.095956,0.172927,Mizael Monteiro,Boavista,Boavista,"RCB, LCB, CB",RCB,4,23,0,,10,989,Brazil,Brazil,right,184,0,no,RJ,Testing,2024,Zagueiro Equilibrado,0.173,26,29,10,0.397623,0.392871,0.326021,0.392761,0.437632,0.567117,0.436087,0.383359,0.352045,0.383614,0.32597,0.297202,0.262038,14.0,10,14,19.0,23.0,25,22,20,20,25.0,28.0,28.5,19,51,65,51,34,20,13,24,31,31,13,3,1,34
10,0.442886,0.540343,0.408723,0.212766,0.341837,0.202354,0.096589,0.100935,0.108783,0.160877,0.193197,0.184426,0.047961,0.155697,Eduardo Thuram,Sampaio Corrêa RJ,Sampaio Corrêa RJ,LCB,LCB,4,26,350000,,12,1207,Brazil,Brazil,left,189,84,no,RJ,Testing,2024,Zagueiro Equilibrado,0.156,27,29,6,0.397623,0.392871,0.326021,0.392761,0.437632,0.567117,0.436087,0.383359,0.352045,0.383614,0.32597,0.297202,0.262038,13.0,7,9,22.0,18.0,26,26,27,25,22.0,17.0,18.5,24,55,75,68,24,37,10,10,6,13,24,41,36,17
21,0.326653,0.527266,0.202535,0.460993,0.033163,0.621927,0.0,0.018332,0.008811,1.0,0.412154,0.266393,0.029005,0.068899,Lucas Marreta,Bangu,Bangu,RCB,RCB,4,26,0,,7,556,Brazil,Brazil,unknown,0,0,no,RJ,Testing,2024,Zagueiro Equilibrado,0.069,28,29,3,0.397623,0.392871,0.326021,0.392761,0.437632,0.567117,0.436087,0.383359,0.352045,0.383614,0.32597,0.297202,0.262038,15.0,8,23,11.5,28.0,14,29,28,28,1.0,10.0,12.0,27,48,72,20,60,3,51,0,3,3,96,65,58,6
14,0.066132,0.0,0.173674,0.560284,0.17602,0.619217,0.297274,0.287541,0.087034,0.175461,0.103039,0.159836,0.048708,0.0,Victor Oliveira,Bangu,Bangu,LCB,LCB,4,29,100000,,11,1146,Brazil,Brazil,left,190,84,no,RJ,Testing,2024,Zagueiro Equilibrado,0.0,29,29,0,0.397623,0.392871,0.326021,0.392761,0.437632,0.567117,0.436087,0.383359,0.352045,0.383614,0.32597,0.297202,0.262038,27.0,29,25,6.0,24.0,15,19,19,27,21.0,26.0,21.5,23,6,0,13,79,17,48,34,34,6,27,10,25,20
9,0.735876,0.652883,0.992379,0.849462,0.966292,0.403308,0.38743,0.547004,0.410709,0.055683,0.0,0.042667,0.204834,1.0,Alisson,Caxias,Caxias,RCB,RCB,4,30,150000,,8,660,Brazil,Brazil,right,186,91,no,RS,Testing,2024,Zagueiro Equilibrado,1.0,1,31,96,0.416257,0.359507,0.44966,0.572667,0.510874,0.437702,0.329186,0.465371,0.333377,0.356547,0.37536,0.299441,0.318781,2.0,2,2,7.0,2.0,18,12,12,8,27.0,29.0,27.0,20,93,93,93,77,93,41,61,61,74,12,6,12,35
23,0.639831,0.636854,0.433116,0.688172,0.514981,0.433837,0.392411,0.628318,0.025193,0.663881,0.775796,0.48,0.387936,0.975491,Jadson,EC São José,EC São José,LCB,LCB,4,31,0,,10,850,Brazil,Brazil,left,186,78,no,RS,Testing,2024,Zagueiro Equilibrado,0.975,2,31,93,0.416257,0.359507,0.44966,0.572667,0.510874,0.437702,0.329186,0.465371,0.333377,0.356547,0.37536,0.299441,0.318781,5.0,3,15,15.0,15.0,14,11,9,30,4.0,3.0,7.0,10,83,90,51,51,51,54,64,70,3,87,90,77,67
20,0.560734,0.447771,0.395081,1.0,0.529963,0.594617,0.53533,0.855231,0.372908,0.258882,0.309091,0.610667,0.516164,0.907657,Thiago Sales,Santa Cruz RS,Santa Cruz RS,"LCB, LB",LCB,4,36,0,,11,1063,Brazil,Brazil,right,190,78,no,RS,Testing,2024,Zagueiro Equilibrado,0.908,3,31,90,0.416257,0.359507,0.44966,0.572667,0.510874,0.437702,0.329186,0.465371,0.333377,0.356547,0.37536,0.299441,0.318781,8.0,9,19,1.5,12.0,6,6,4,10,21.0,19.0,4.0,5,74,70,38,95,61,80,80,87,67,32,38,87,83
6,0.279661,0.302784,0.208965,0.709677,0.874532,0.816205,1.0,1.0,1.0,0.134622,0.0,0.525333,0.935994,0.905626,G. Mercado,Internacional,Internacional,"LCB, RCB",LCB,4,37,250000,,9,689,Argentina,"Argentina, Spain",right,181,85,no,RS,Testing,2024,Zagueiro Equilibrado,0.906,4,31,87,0.416257,0.359507,0.44966,0.572667,0.510874,0.437702,0.329186,0.465371,0.333377,0.356547,0.37536,0.299441,0.318781,23.5,18,25,13.5,3.0,2,1,1,1,26.0,29.0,6.0,2,24,41,19,56,90,93,96,96,96,16,6,80,93
10,1.0,1.0,0.115814,0.182796,0.526217,0.423874,0.051623,0.435376,0.062219,1.0,0.636364,0.186667,0.294079,0.854177,Samuel,EC São José,EC São José,"RCB, RB, RWB",RCB,4,24,100000,2026-06-30,8,517,Brazil,Brazil,right,177,0,no,RS,Testing,2024,Zagueiro Equilibrado,0.854,5,31,83,0.416257,0.359507,0.44966,0.572667,0.510874,0.437702,0.329186,0.465371,0.333377,0.356547,0.37536,0.299441,0.318781,1.0,1,27,27.0,13.5,15,27,17,29,1.0,5.0,19.0,12,96,96,12,12,56,51,12,45,6,96,83,38,61
30,0.451977,0.378777,0.320182,0.494624,0.430712,0.558417,0.361881,0.600383,0.271568,0.64134,0.836364,0.533333,0.399952,0.852302,Ricardo Thalheimer,São Luiz,São Luiz,RCB,RCB,4,31,0,,12,1169,Brazil,Brazil,right,184,84,no,RS,Testing,2024,Zagueiro Equilibrado,0.852,6,31,80,0.416257,0.359507,0.44966,0.572667,0.510874,0.437702,0.329186,0.465371,0.333377,0.356547,0.37536,0.299441,0.318781,13.0,16,23,20.0,19.0,8,13,10,15,6.0,2.0,5.0,8,58,48,25,35,38,74,58,67,51,80,93,83,74
5,0.474576,0.422445,0.833754,0.311828,0.561798,0.48766,0.528726,0.46464,0.506076,0.8336,0.26668,0.373333,0.285714,0.844204,Zé Marcos,Juventude,Juventude,LCB,LCB,4,26,300000,,13,1224,Brazil,Brazil,left,188,77,no,RS,Testing,2024,Zagueiro Equilibrado,0.844,7,31,77,0.416257,0.359507,0.44966,0.572667,0.510874,0.437702,0.329186,0.465371,0.333377,0.356547,0.37536,0.299441,0.318781,12.0,12,4,23.0,10.0,11,7,16,5,2.0,20.5,11.0,15,61,61,87,25,67,64,77,48,83,93,33,64,51
28,0.163842,0.294804,0.0,0.11828,0.40824,0.351292,0.831293,0.918737,0.878532,0.273913,0.4,1.0,1.0,0.833531,Robert Renan,Internacional,Internacional,"LCB, LB",LCB,4,20,0,,12,906,Brazil,Brazil,left,186,78,yes,RS,Testing,2024,Zagueiro Equilibrado,0.834,8,31,74,0.416257,0.359507,0.44966,0.572667,0.510874,0.437702,0.329186,0.465371,0.333377,0.356547,0.37536,0.299441,0.318781,28.0,19,31,28.5,23.0,23,2,3,3,18.0,13.0,1.0,1,9,38,0,8,25,25,93,90,90,41,58,96,96
2,0.528249,0.534734,0.382048,0.11828,0.299625,0.306676,0.354604,0.566447,0.251587,0.424869,0.586364,0.029333,0.318495,0.781008,W. Kannemann,Grêmio,Grêmio,LCB,LCB,4,33,1000000,,10,934,Argentina,"Argentina, Italy",left,183,75,no,RS,Testing,2024,Zagueiro Equilibrado,0.781,9,31,70,0.416257,0.359507,0.44966,0.572667,0.510874,0.437702,0.329186,0.465371,0.333377,0.356547,0.37536,0.299441,0.318781,9.0,5,20,28.5,28.0,25,15,11,19,11.0,7.0,29.0,11,70,83,35,8,9,19,51,64,38,64,77,6,64
22,0.338983,0.244648,0.351788,0.107527,0.537453,0.154737,0.264588,0.718797,0.0,0.554655,0.553284,0.648,0.459471,0.758965,Itambé,EC São José,EC São José,"LCB, LB, LWB",LCB,4,23,0,2024-05-31,10,890,Brazil,Brazil,,0,0,no,RS,Testing,2024,Zagueiro Equilibrado,0.759,10,31,67,0.416257,0.359507,0.44966,0.572667,0.510874,0.437702,0.329186,0.465371,0.333377,0.356547,0.37536,0.299441,0.318781,20.0,22,22,30.0,11.0,28,17,6,31,7.0,9.0,3.0,6,35,29,29,3,64,9,45,80,0,77,70,90,80
0,0.120056,0.197719,0.427027,0.365591,0.350187,0.333055,0.552443,0.679823,0.927233,0.395845,0.618182,0.781333,0.782364,0.751093,Vitão,Internacional,Internacional,"RCB, LCB",RCB,4,24,7000000,2024-06-30,12,1132,Brazil,Brazil,right,185,78,yes,RS,Testing,2024,Zagueiro Equilibrado,0.751,11,31,64,0.416257,0.359507,0.44966,0.572667,0.510874,0.437702,0.329186,0.465371,0.333377,0.356547,0.37536,0.299441,0.318781,30.0,25,16,22.0,26.0,24,5,8,2,12.0,6.0,2.0,3,3,19,48,29,16,22,83,74,93,61,80,93,90
17,0.148305,0.136623,0.156603,0.0,0.47191,1.0,0.527081,0.927655,0.332451,0.355014,1.0,0.402667,0.606963,0.731948,Willian Gomes,Ypiranga Erechim,Ypiranga Erechim,"LCB, LB",LCB,4,34,0,,8,655,Brazil,"Brazil, Equatorial Guinea",left,183,0,no,RS,Testing,2024,Zagueiro Equilibrado,0.732,12,31,61,0.416257,0.359507,0.44966,0.572667,0.510874,0.437702,0.329186,0.465371,0.333377,0.356547,0.37536,0.299441,0.318781,29.0,29,26,31.0,17.0,1,8,2,12,14.0,1.0,9.0,4,6,6,16,0,45,96,74,93,61,54,96,70,87
18,0.279661,0.313849,0.653774,0.913978,0.426966,0.746821,0.487955,0.766078,0.41257,0.017496,0.0,0.253333,0.448675,0.716558,Heitor,Ypiranga Erechim,Ypiranga Erechim,RCB,RCB,4,34,0,,9,850,Brazil,Brazil,right,190,78,no,RS,Testing,2024,Zagueiro Equilibrado,0.717,13,31,58,0.416257,0.359507,0.44966,0.572667,0.510874,0.437702,0.329186,0.465371,0.333377,0.356547,0.37536,0.299441,0.318781,23.5,17,7,6.0,20.0,3,9,5,7,29.0,29.0,17.0,7,24,45,77,80,35,90,70,83,77,6,6,45,77
29,0.622881,0.602815,0.911947,0.709677,0.685393,0.179799,0.174153,0.154579,0.242387,0.385151,0.26668,0.058667,0.16849,0.712265,Cézar,Caxias,Caxias,LCB,LCB,4,24,0,,14,1312,Brazil,Brazil,,188,79,no,RS,Testing,2024,Zagueiro Equilibrado,0.712,14,31,54,0.416257,0.359507,0.44966,0.572667,0.510874,0.437702,0.329186,0.465371,0.333377,0.356547,0.37536,0.299441,0.318781,6.0,4,3,13.5,7.0,27,21,30,21,13.0,20.5,26.0,22,80,87,90,56,77,12,32,3,32,58,33,16,29
21,0.666667,0.45372,0.591272,0.580645,0.853933,0.354675,0.040788,0.164941,0.097046,0.482155,0.0,0.192,0.120191,0.70937,Felipe Santiago,Novo Hamburgo,Novo Hamburgo,"LCB, RCB",LCB,4,21,0,,7,563,Brazil,Brazil,unknown,0,0,no,RS,Testing,2024,Zagueiro Equilibrado,0.709,15,31,51,0.416257,0.359507,0.44966,0.572667,0.510874,0.437702,0.329186,0.465371,0.333377,0.356547,0.37536,0.299441,0.318781,4.0,8,9,17.0,4.0,22,28,28,28,9.0,29.0,18.0,27,87,74,70,45,87,29,9,9,9,70,6,41,12
24,0.443503,0.485289,0.496083,0.774194,0.353933,0.644155,0.177432,0.369126,0.261757,0.643663,0.375776,0.384,0.29262,0.687093,Tiago Pedra,EC São José,EC São José,"RCB, CB",RCB,4,34,0,,10,874,Brazil,Brazil,right,180,78,no,RS,Testing,2024,Zagueiro Equilibrado,0.687,16,31,48,0.416257,0.359507,0.44966,0.572667,0.510874,0.437702,0.329186,0.465371,0.333377,0.356547,0.37536,0.299441,0.318781,15.0,6,12,11.0,25.0,5,20,19,16,5.0,14.0,10.0,13,51,80,61,64,19,83,35,38,48,83,54,67,58
27,0.717514,0.436963,0.355644,0.827957,0.653558,0.434418,0.024951,0.21417,0.150479,0.263859,0.312727,0.114667,0.131072,0.671349,Micael,Guarany de Bagé,Guarany de Bagé,RCB,RCB,4,37,0,,11,1053,Brazil,Brazil,right,190,80,no,RS,Testing,2024,Zagueiro Equilibrado,0.671,17,31,45,0.416257,0.359507,0.44966,0.572667,0.510874,0.437702,0.329186,0.465371,0.333377,0.356547,0.37536,0.299441,0.318781,3.0,10,21,8.5,8.0,13,29,24,26,19.0,18.0,24.0,26,90,67,32,72,74,58,6,22,16,38,41,22,16
14,0.485876,0.428785,0.550119,0.946237,0.421348,0.522624,0.277686,0.474304,0.205085,0.032271,0.227273,0.266667,0.259519,0.665271,Jefferson,Santa Cruz RS,Santa Cruz RS,RCB,RCB,4,22,0,,8,718,Brazil,Brazil,,0,0,no,RS,Testing,2024,Zagueiro Equilibrado,0.665,18,31,41,0.416257,0.359507,0.44966,0.572667,0.510874,0.437702,0.329186,0.465371,0.333377,0.356547,0.37536,0.299441,0.318781,10.5,11,10,5.0,21.0,9,16,15,22,28.0,22.0,15.0,17,66,64,67,83,32,70,48,51,29,9,29,51,45
