Unnamed: 0,Ações_Defensivas_BemSucedidas,Duelos_Defensivos_Ganhos,Duelos_Aéreos_Ganhos,Passes_Longos_Certos,Passes_Progressivos_Certos,Passes_Laterais_Certos,Ações_Ofensivas_BemSucedidas,Duelos_Ofensivos_Ganhos,Pisadas_Área,Dribles_BemSucedidos,Corridas_Progressivas,Acelerações,xA,Assistência_Finalização,Passes_TerçoFinal_Certos,Deep_Completions,Deep_Completed_Crosses,Passes_ÁreaPênalti_Certos,Rating,Atleta,Equipe,Equipe_Janela_Análise,Posição,Posição_Wyscout,Código_Posição_Wyscout,Idade,Valor_Mercado,Fim_Contrato,Jogos,Minutos,Nacionalidade,Passaporte,Pé,Altura,Peso,Empréstimo,Liga,Base,Versão_Temporada,Role,L_Rating,L_Ranking,Size,L_Percentil,Ações_Defensivas_BemSucedidas_LM,Duelos_Defensivos_Ganhos_LM,Duelos_Aéreos_Ganhos_LM,Passes_Longos_Certos_LM,Passes_Progressivos_Certos_LM,Passes_Laterais_Certos_LM,Ações_Ofensivas_BemSucedidas_LM,Duelos_Ofensivos_Ganhos_LM,Pisadas_Área_LM,Dribles_BemSucedidos_LM,Corridas_Progressivas_LM,Acelerações_LM,xA_LM,Assistência_Finalização_LM,Passes_TerçoFinal_Certos_LM,Deep_Completions_LM,Deep_Completed_Crosses_LM,Passes_ÁreaPênalti_Certos_LM,Ações_Defensivas_BemSucedidas_Rank,Duelos_Defensivos_Ganhos_Rank,Duelos_Aéreos_Ganhos_Rank,Passes_Longos_Certos_Rank,Passes_Progressivos_Certos_Rank,Passes_Laterais_Certos_Rank,Ações_Ofensivas_BemSucedidas_Rank,Duelos_Ofensivos_Ganhos_Rank,Pisadas_Área_Rank,Dribles_BemSucedidos_Rank,Corridas_Progressivas_Rank,Acelerações_Rank,xA_Rank,Assistência_Finalização_Rank,Passes_TerçoFinal_Certos_Rank,Deep_Completions_Rank,Deep_Completed_Crosses_Rank,Passes_ÁreaPênalti_Certos_Rank,Ações_Defensivas_BemSucedidas_Percentil,Duelos_Defensivos_Ganhos_Percentil,Duelos_Aéreos_Ganhos_Percentil,Passes_Longos_Certos_Percentil,Passes_Progressivos_Certos_Percentil,Passes_Laterais_Certos_Percentil,Ações_Ofensivas_BemSucedidas_Percentil,Duelos_Ofensivos_Ganhos_Percentil,Pisadas_Área_Percentil,Dribles_BemSucedidos_Percentil,Corridas_Progressivas_Percentil,Acelerações_Percentil,xA_Percentil,Assistência_Finalização_Percentil,Passes_TerçoFinal_Certos_Percentil,Deep_Completions_Percentil,Deep_Completed_Crosses_Percentil,Passes_ÁreaPênalti_Certos_Percentil
0,0.491477,0.962518,0.201934,0.372263,0.696027,0.90593,0.485564,0.424569,0.544061,0.502555,0.012097,0.359375,0.913043,0.759494,1.0,0.195402,0.296875,0.269728,0.860836,Ayrton Lucas,Flamengo,Flamengo,LB,LB,1,26,7000000,2027-12-31,9,786,Brazil,Brazil,left,180,72,no,RJ,Testing,2024,Lateral Equilibrado,0.861,6,28,78,0.407214,0.547222,0.41479,0.346434,0.492142,0.461551,0.444507,0.371747,0.301177,0.371373,0.386953,0.423828,0.346273,0.349684,0.368767,0.243227,0.460751,0.376271,9.5,5,23,12.0,7,2,13.0,9,4.0,8,27.0,16.0,2.5,4.0,1,13.0,21.0,18,66,82,17,57,75,92,53,67,85,71,3,42,91,85,96,53,25,35
16,0.379261,0.634599,0.508216,0.450564,0.84502,0.476512,0.559055,0.493737,0.019157,0.428621,1.0,1.0,0.304348,0.259494,0.339616,0.132184,0.666667,0.607976,0.784262,Almir Sóta,Madureira,Madureira,RB,RB,1,29,0,,9,773,Brazil,Brazil,right,0,0,no,RJ,Testing,2024,Lateral Equilibrado,0.784,7,28,75,0.407214,0.547222,0.41479,0.346434,0.492142,0.461551,0.444507,0.371747,0.301177,0.371373,0.386953,0.423828,0.346273,0.349684,0.368767,0.243227,0.460751,0.376271,15.0,12,10,9.0,5,11,10.0,7,27.0,12,1.0,1.0,11.0,15.0,16,18.0,7.0,4,46,57,64,67,82,60,64,75,3,57,96,96,60,46,42,35,75,85
10,0.490057,0.506582,0.498051,0.774679,0.666608,0.464689,0.427822,0.179886,0.229885,0.222887,0.5,0.742188,0.173913,0.386076,0.422624,0.298851,0.671875,0.715999,0.745528,Pará,Portuguesa RJ,Portuguesa RJ,LB,LB,1,36,150000,2024-12-31,11,1091,Brazil,Brazil,left,172,73,no,RJ,Testing,2024,Lateral Equilibrado,0.746,8,28,71,0.407214,0.547222,0.41479,0.346434,0.492142,0.461551,0.444507,0.371747,0.301177,0.371373,0.386953,0.423828,0.346273,0.349684,0.368767,0.243227,0.460751,0.376271,11.0,16,12,2.0,8,12,15.0,21,14.5,19,8.0,5.0,20.0,11.0,11,10.0,6.0,3,60,42,57,92,71,57,46,25,48,32,71,82,28,60,60,64,78,89
5,0.521307,0.716945,0.508261,0.597626,0.56498,0.340295,0.506562,0.362177,0.532567,0.417755,0.508065,0.546875,1.0,1.0,0.382842,0.454023,0.453125,0.477869,0.722934,Hugo,Botafogo,Botafogo,"LB, LWB",LB,1,22,1500000,2024-12-31,12,1029,Brazil,Brazil,left,175,67,no,RJ,Testing,2024,Lateral Equilibrado,0.723,9,28,67,0.407214,0.547222,0.41479,0.346434,0.492142,0.461551,0.444507,0.371747,0.301177,0.371373,0.386953,0.423828,0.346273,0.349684,0.368767,0.243227,0.460751,0.376271,8.0,9,9,4.0,10,20,12.0,11,5.0,13,7.0,10.5,1.0,1.0,13,5.0,16.0,10,71,67,67,85,64,28,57,60,82,53,75,62,96,96,53,82,42,64
26,0.863636,0.917728,0.666831,0.267835,0.43814,0.286769,0.839895,0.836701,0.429119,0.943778,0.467742,0.476562,0.173913,0.164557,0.439701,0.247126,0.359375,0.190155,0.574235,Maicon,Nova Iguaçu,Nova Iguaçu,LB,LB,1,23,0,,12,1113,Brazil,Brazil,,0,0,no,RJ,Testing,2024,Lateral Equilibrado,0.574,10,28,64,0.407214,0.547222,0.41479,0.346434,0.492142,0.461551,0.444507,0.371747,0.301177,0.371373,0.386953,0.423828,0.346273,0.349684,0.368767,0.243227,0.460751,0.376271,2.0,6,4,16.0,14,23,4.0,3,8.0,2,10.0,12.5,20.0,22.0,10,11.0,19.0,23,92,78,85,42,50,17,85,89,71,92,64,55,28,21,64,60,32,17
19,0.177557,0.0,0.51948,0.454167,0.65074,0.354754,0.593176,0.202729,0.528736,0.386211,0.270161,0.125,0.695652,0.253165,0.503841,0.091954,0.46875,0.277841,0.572612,Sánchez,Volta Redonda,Volta Redonda,LB,LB,1,28,0,,11,1097,Brazil,Brazil,left,178,73,no,RJ,Testing,2024,Lateral Equilibrado,0.573,11,28,60,0.407214,0.547222,0.41479,0.346434,0.492142,0.461551,0.444507,0.371747,0.301177,0.371373,0.386953,0.423828,0.346273,0.349684,0.368767,0.243227,0.460751,0.376271,23.0,28,8,8.0,9,18,9.0,19,6.0,14,18.5,24.5,5.0,16.0,7,23.0,15.0,17,17,0,71,71,67,35,67,32,78,50,33,12,82,42,75,17,46,39
18,0.403409,0.742066,0.257721,0.209872,0.434271,0.518808,0.637795,0.88506,0.038314,0.529734,0.370968,0.21875,0.26087,0.310127,0.331761,0.109195,0.541667,0.366914,0.553045,Wellington Silva,Volta Redonda,Volta Redonda,RB,RB,1,35,0,2024-04-10,10,953,Brazil,Brazil,right,178,77,no,RJ,Testing,2024,Lateral Equilibrado,0.553,12,28,57,0.407214,0.547222,0.41479,0.346434,0.492142,0.461551,0.444507,0.371747,0.301177,0.371373,0.386953,0.423828,0.346273,0.349684,0.368767,0.243227,0.460751,0.376271,14.0,8,20,19.0,15,10,7.5,2,26.0,7,15.0,19.0,14.0,12.5,17,20.0,10.5,14,50,71,28,32,46,64,73,92,7,75,46,32,50,55,39,28,62,50
15,0.589489,0.70499,0.536425,0.333102,0.544234,0.334038,0.0,0.299609,0.348659,0.162807,0.0,0.125,0.130435,0.189873,0.36225,0.54023,0.083333,0.260818,0.508824,Acácio,Audax Rio,Audax Rio,"LB, LW",LB,1,30,0,,7,577,Brazil,Brazil,left,179,65,no,RJ,Testing,2024,Lateral Equilibrado,0.509,13,28,53,0.407214,0.547222,0.41479,0.346434,0.492142,0.461551,0.444507,0.371747,0.301177,0.371373,0.386953,0.423828,0.346273,0.349684,0.368767,0.243227,0.460751,0.376271,6.0,10,6,13.0,11,21,28.0,17,10.5,22,28.0,24.5,23.5,21.0,14,2.0,26.0,19,78,64,78,53,60,25,0,39,62,21,0,12,16,25,50,92,7,32
24,0.360795,0.605269,0.527544,0.280748,0.534144,0.428183,0.267717,0.0,0.206897,0.053635,0.407258,0.5625,0.217391,0.196203,0.24227,0.137931,0.5625,0.383086,0.475113,Ronaldo,Portuguesa RJ,Portuguesa RJ,RB,RB,1,25,0,,12,809,Brazil,Brazil,right,181,70,no,RJ,Testing,2024,Lateral Equilibrado,0.475,14,28,50,0.407214,0.547222,0.41479,0.346434,0.492142,0.461551,0.444507,0.371747,0.301177,0.371373,0.386953,0.423828,0.346273,0.349684,0.368767,0.243227,0.460751,0.376271,16.0,13,7,15.0,12,13,19.0,28,18.0,26,13.0,9.0,16.5,20.0,22,17.0,9.0,13,42,53,75,46,57,53,32,0,35,7,53,67,41,28,21,39,67,53
22,0.545455,0.973601,0.862842,0.176437,0.35421,0.0,1.0,1.0,0.218391,1.0,0.733871,0.75,0.608696,0.5,0.305447,0.304598,0.776042,0.508008,0.446463,Guilherme,Sampaio Corrêa RJ,Sampaio Corrêa RJ,LB,LB,1,31,0,,11,844,Brazil,Brazil,left,173,73,no,RJ,Testing,2024,Lateral Equilibrado,0.446,15,28,46,0.407214,0.547222,0.41479,0.346434,0.492142,0.461551,0.444507,0.371747,0.301177,0.371373,0.386953,0.423828,0.346273,0.349684,0.368767,0.243227,0.460751,0.376271,7.0,3,2,21.0,18,28,1.0,1,16.0,1,4.0,4.0,6.0,6.0,18,9.0,5.0,8,75,89,92,25,35,0,96,96,42,96,85,85,78,78,35,67,82,71
3,0.169034,0.229352,0.278269,0.0,0.149534,0.345772,0.480315,0.755374,1.0,0.574095,0.157258,0.273438,0.26087,0.772152,0.0,1.0,0.088542,0.511128,0.421066,Victor Sá,Botafogo,Botafogo,"RWB, RW, LW",RWB,1,29,2000000,2025-12-31,8,517,Brazil,Brazil,right,178,72,no,RJ,Testing,2024,Lateral Equilibrado,0.421,16,28,42,0.407214,0.547222,0.41479,0.346434,0.492142,0.461551,0.444507,0.371747,0.301177,0.371373,0.386953,0.423828,0.346273,0.349684,0.368767,0.243227,0.460751,0.376271,24.0,22,19,28.0,26,19,14.0,4,1.0,5,21.0,18.0,14.0,3.0,28,1.0,25.0,6,14,21,32,0,7,32,50,85,96,82,25,35,50,89,0,96,10,78
14,0.227273,0.597144,0.501785,0.187683,0.439765,0.388341,0.307087,0.083349,0.229885,0.162321,0.137097,0.203125,0.173913,0.221519,0.29148,0.0,0.541667,0.366749,0.40715,Paulo Victor,Audax Rio,Audax Rio,LB,LB,1,24,0,,8,692,Brazil,Brazil,left,0,0,no,RJ,Testing,2024,Lateral Equilibrado,0.407,17,28,39,0.407214,0.547222,0.41479,0.346434,0.492142,0.461551,0.444507,0.371747,0.301177,0.371373,0.386953,0.423828,0.346273,0.349684,0.368767,0.243227,0.460751,0.376271,22.0,14,11,20.0,13,16,18.0,27,14.5,23,22.0,21.0,20.0,19.0,19,27.5,10.5,15,21,50,60,28,53,42,35,3,48,17,21,25,28,32,32,1,62,46
17,0.491477,0.490105,1.0,0.161663,0.283755,0.76636,0.160105,0.350582,0.356322,0.28267,0.270161,0.0,0.173913,0.06962,0.342679,0.16092,0.0,0.0,0.383582,Ramon Batista,Audax Rio,Audax Rio,"RB, LCB",RB,1,24,0,,6,646,Brazil,Brazil,,0,0,no,RJ,Testing,2024,Lateral Equilibrado,0.384,18,28,35,0.407214,0.547222,0.41479,0.346434,0.492142,0.461551,0.444507,0.371747,0.301177,0.371373,0.386953,0.423828,0.346273,0.349684,0.368767,0.243227,0.460751,0.376271,9.5,18,1,22.0,22,5,24.0,12,9.0,16,18.5,28.0,20.0,26.0,15,14.0,27.5,28,66,35,96,21,21,82,14,57,67,42,33,0,28,7,46,50,1,0
27,0.798295,0.966832,0.181496,0.114571,0.337889,0.321113,0.55643,0.428789,0.348659,0.537549,0.241935,0.140625,0.304348,0.234177,0.134985,0.103448,0.473958,0.238148,0.342957,Yan,Nova Iguaçu,Nova Iguaçu,RB,RB,1,28,0,,8,592,Brazil,Brazil,right,194,92,no,RJ,Testing,2024,Lateral Equilibrado,0.343,19,28,32,0.407214,0.547222,0.41479,0.346434,0.492142,0.461551,0.444507,0.371747,0.301177,0.371373,0.386953,0.423828,0.346273,0.349684,0.368767,0.243227,0.460751,0.376271,3.0,4,25,26.0,19,22,11.0,8,10.5,6,20.0,22.0,11.0,18.0,26,21.0,14.0,21,89,85,10,7,32,21,60,71,62,78,28,21,60,35,7,25,50,25
9,0.109375,0.09929,0.343552,0.378605,0.302122,0.359711,0.370079,0.089617,0.578544,0.169606,0.076613,0.546875,0.086957,0.14557,0.244763,0.344828,0.520833,0.307429,0.303215,Mateus Ludke,Boavista,Boavista,"RB, RW",RB,1,23,250000,,14,904,Brazil,Brazil,right,176,72,no,RJ,Testing,2024,Lateral Equilibrado,0.303,20,28,28,0.407214,0.547222,0.41479,0.346434,0.492142,0.461551,0.444507,0.371747,0.301177,0.371373,0.386953,0.423828,0.346273,0.349684,0.368767,0.243227,0.460751,0.376271,26.0,26,17,11.0,21,17,16.0,26,3.0,21,25.0,10.5,25.5,23.0,21,8.0,12.5,16,7,7,39,60,25,39,42,7,89,25,10,62,8,17,25,71,55,42
4,0.428977,0.534958,0.369409,0.236894,0.383014,0.526068,0.204724,0.129934,0.210728,0.143917,0.084677,0.078125,0.0,0.025316,0.505488,0.12069,0.21875,0.112478,0.300917,G. Varela,Flamengo,Flamengo,"RB, LB",RB,1,31,2000000,2025-12-31,10,864,Uruguay,"Uruguay, Italy",right,174,70,no,RJ,Testing,2024,Lateral Equilibrado,0.301,21,28,25,0.407214,0.547222,0.41479,0.346434,0.492142,0.461551,0.444507,0.371747,0.301177,0.371373,0.386953,0.423828,0.346273,0.349684,0.368767,0.243227,0.460751,0.376271,13.0,15,16,18.0,17,9,20.5,24,17.0,24,24.0,27.0,28.0,27.0,6,19.0,23.0,25,53,46,42,35,39,67,26,14,39,14,14,3,0,3,78,32,17,10
2,0.296875,0.101205,0.798365,0.151697,0.235802,0.783409,0.144357,0.124263,0.122605,0.0,0.479839,0.132812,0.26087,0.101266,0.633995,0.097701,0.520833,0.416966,0.263321,Guga,Fluminense,Fluminense,RB,RB,1,25,4000000,2026-12-31,6,541,Brazil,"Brazil, Portugal",right,174,69,no,RJ,Testing,2024,Lateral Equilibrado,0.263,22,28,21,0.407214,0.547222,0.41479,0.346434,0.492142,0.461551,0.444507,0.371747,0.301177,0.371373,0.386953,0.423828,0.346273,0.349684,0.368767,0.243227,0.460751,0.376271,19.0,25,3,23.5,24,4,25.0,25,23.0,28,9.0,23.0,14.0,24.0,2,22.0,12.5,11,32,10,89,16,14,85,10,10,17,0,67,17,50,14,92,21,55,60
13,0.117898,0.018901,0.033836,0.140578,0.428677,0.050427,0.104987,0.16499,0.624521,0.050819,0.443548,0.304688,0.173913,0.240506,0.279109,0.454023,0.369792,0.487979,0.233753,Alyson,Boavista,Boavista,LB,LB,1,27,50000,,12,1146,Brazil,Brazil,left,185,75,no,RJ,Testing,2024,Lateral Equilibrado,0.234,23,28,17,0.407214,0.547222,0.41479,0.346434,0.492142,0.461551,0.444507,0.371747,0.301177,0.371373,0.386953,0.423828,0.346273,0.349684,0.368767,0.243227,0.460751,0.376271,25.0,27,27,25.0,16,27,26.0,23,2.0,27,12.0,17.0,20.0,17.0,20,5.0,18.0,9,10,3,3,10,42,3,7,17,92,3,57,39,28,39,28,82,35,67
11,0.434659,0.315976,0.629176,0.440044,0.238647,0.395119,0.188976,0.166956,0.0,0.135791,0.125,0.210938,0.391304,0.398734,0.194083,0.051724,0.322917,0.158544,0.169453,Erick Daltro,Bangu,Bangu,"LB, LW, LWB",LB,1,31,100000,,11,1018,Brazil,Brazil,left,180,78,no,RJ,Testing,2024,Lateral Equilibrado,0.169,24,28,14,0.407214,0.547222,0.41479,0.346434,0.492142,0.461551,0.444507,0.371747,0.301177,0.371373,0.386953,0.423828,0.346273,0.349684,0.368767,0.243227,0.460751,0.376271,12.0,21,5,10.0,23,15,23.0,22,28.0,25,23.0,20.0,8.5,9.0,24,26.0,20.0,24,57,25,82,64,17,46,17,21,0,10,17,28,69,67,14,7,28,14
23,0.25142,0.496869,0.215099,0.24104,0.311579,0.196659,0.325459,0.329509,0.16092,0.268117,0.451613,0.648438,0.217391,0.493671,0.499885,0.068966,0.25,0.23362,0.148952,Lucas Carvalho,Sampaio Corrêa RJ,Sampaio Corrêa RJ,RB,RB,1,27,0,,10,756,Brazil,Brazil,right,174,68,no,RJ,Testing,2024,Lateral Equilibrado,0.149,25,28,10,0.407214,0.547222,0.41479,0.346434,0.492142,0.461551,0.444507,0.371747,0.301177,0.371373,0.386953,0.423828,0.346273,0.349684,0.368767,0.243227,0.460751,0.376271,21.0,17,22,17.0,20,25,17.0,14,21.0,17,11.0,6.5,16.5,7.0,8,25.0,22.0,22,25,39,21,39,28,10,39,50,25,39,60,76,41,75,71,10,21,21
7,0.610795,1.0,0.466042,0.301843,0.227145,0.407036,0.055118,0.202569,0.057471,0.177045,0.274194,0.382812,0.130435,0.310127,0.534799,0.0,0.0,0.009781,0.147092,M. Ponte,Botafogo,Botafogo,RB,RB,1,20,500000,,6,548,Uruguay,Uruguay,right,183,77,no,RJ,Testing,2024,Lateral Equilibrado,0.147,26,28,7,0.407214,0.547222,0.41479,0.346434,0.492142,0.461551,0.444507,0.371747,0.301177,0.371373,0.386953,0.423828,0.346273,0.349684,0.368767,0.243227,0.460751,0.376271,4.0,1,13,14.0,25,14,27.0,20,25.0,20,17.0,15.0,23.5,12.5,4,27.5,27.5,27,85,96,53,50,10,50,3,28,10,28,39,46,16,55,85,1,1,3
20,0.34233,0.352265,0.152972,0.151697,0.140857,0.128905,0.645669,0.374526,0.279693,0.481294,0.310484,0.648438,0.086957,0.0,0.0572,0.143678,0.604167,0.416366,0.025842,Gabriel Saulo,Bangu,Bangu,"RB, RW",RB,1,22,0,,11,1084,Brazil,Brazil,,0,0,no,RJ,Testing,2024,Lateral Equilibrado,0.026,27,28,3,0.407214,0.547222,0.41479,0.346434,0.492142,0.461551,0.444507,0.371747,0.301177,0.371373,0.386953,0.423828,0.346273,0.349684,0.368767,0.243227,0.460751,0.376271,17.0,20,26,23.5,27,26,6.0,10,13.0,10,16.0,6.5,25.5,28.0,27,16.0,8.0,12,39,28,7,16,3,7,78,64,53,64,42,76,8,0,3,42,71,57
25,0.261364,0.20015,0.415343,0.066697,0.0,0.264115,0.204724,0.312361,0.08046,0.254766,0.399194,0.40625,0.304348,0.303797,0.148407,0.149425,0.40625,0.259343,0.0,Joazi,Portuguesa RJ,Portuguesa RJ,"RB, LB, RW",RB,1,27,0,,9,725,Brazil,Brazil,right,168,67,no,RJ,Testing,2024,Lateral Equilibrado,0.0,28,28,0,0.407214,0.547222,0.41479,0.346434,0.492142,0.461551,0.444507,0.371747,0.301177,0.371373,0.386953,0.423828,0.346273,0.349684,0.368767,0.243227,0.460751,0.376271,20.0,24,15,27.0,28,24,20.5,16,24.0,18,14.0,14.0,11.0,14.0,25,15.0,17.0,20,28,14,46,3,0,14,26,42,14,35,50,50,60,50,10,46,39,28
3,0.551825,0.8351,0.864776,1.0,0.901521,1.0,0.409894,0.209769,0.292308,0.237514,0.716049,0.0,0.761905,0.836879,1.0,1.0,0.692982,1.0,1.0,Renê,Internacional,Internacional,LB,LB,1,31,900000,2024-12-31,12,1043,Brazil,Brazil,left,174,72,no,RS,Testing,2024,Lateral Equilibrado,1.0,1,25,96,0.420847,0.613895,0.400429,0.287362,0.353077,0.186304,0.611025,0.492115,0.410154,0.560198,0.440329,0.213989,0.375238,0.471773,0.30355,0.338407,0.494035,0.489556,8.0,8,2,1.0,2,1,21.0,22,15.0,20,3.0,24.5,3.5,3.0,1,1.0,8.0,1,68,68,92,96,92,96,16,12,40,20,88,2,86,88,96,96,68,96
2,0.147445,0.400743,0.386018,0.301816,1.0,0.285363,0.60424,0.349235,0.876923,0.674423,0.36214,0.065574,0.428571,0.702128,0.940805,0.814159,0.140351,0.726438,0.770214,Reinaldo,Grêmio,Grêmio,LB,LB,1,34,1000000,2024-12-31,10,966,Brazil,Brazil,left,178,79,no,RS,Testing,2024,Lateral Equilibrado,0.77,2,25,92,0.420847,0.613895,0.400429,0.287362,0.353077,0.186304,0.611025,0.492115,0.410154,0.560198,0.440329,0.213989,0.375238,0.471773,0.30355,0.338407,0.494035,0.489556,20.0,20,12,11.0,1,6,14.5,18,2.0,11,17.0,18.0,9.5,5.5,2,2.0,22.0,5,20,20,52,56,96,76,42,28,92,56,32,28,62,78,92,92,12,80
0,0.845255,0.975867,0.124368,0.43028,0.513436,0.443238,0.660777,0.227169,0.723077,0.302097,0.432099,0.0,0.47619,0.510638,0.183467,0.681416,0.833333,0.728621,0.623007,F. Bustos,Internacional,Internacional,RB,RB,1,27,6500000,2024-12-31,13,1136,Argentina,Argentina,right,167,66,no,RS,Testing,2024,Lateral Equilibrado,0.623,3,25,88,0.420847,0.613895,0.400429,0.287362,0.353077,0.186304,0.611025,0.492115,0.410154,0.560198,0.440329,0.213989,0.375238,0.471773,0.30355,0.338407,0.494035,0.489556,2.0,2,24,4.0,5,2,12.0,21,5.0,19,13.5,24.5,7.0,12.0,19,3.0,5.0,4,92,92,4,84,80,92,52,16,80,24,46,2,72,52,24,88,80,84
24,0.534307,0.529713,0.380383,0.405882,0.592631,0.240625,0.773852,0.507132,0.584615,0.705397,0.736626,0.584699,0.809524,1.0,0.40874,0.345133,0.736842,0.531329,0.600698,Dudu Mandai,Caxias,Caxias,LB,LB,1,31,0,,13,1160,Brazil,Brazil,left,172,68,no,RS,Testing,2024,Lateral Equilibrado,0.601,4,25,84,0.420847,0.613895,0.400429,0.287362,0.353077,0.186304,0.611025,0.492115,0.410154,0.560198,0.440329,0.213989,0.375238,0.471773,0.30355,0.338407,0.494035,0.489556,9.0,16,13,5.0,4,8,9.0,14,9.0,10,2.0,2.0,2.0,1.0,4,10.0,6.0,12,64,36,48,80,84,68,64,44,64,60,92,92,92,96,84,60,76,52
7,1.0,0.899913,0.393639,0.386622,0.463628,0.286061,0.501767,0.520531,0.323077,0.343002,0.567901,0.229508,0.666667,0.624113,0.364412,0.451327,0.675439,0.719847,0.559889,Celsinho,Avenida,Avenida,RB,RB,1,35,100000,,6,529,Brazil,Brazil,right,183,73,no,RS,Testing,2024,Lateral Equilibrado,0.56,5,25,80,0.420847,0.613895,0.400429,0.287362,0.353077,0.186304,0.611025,0.492115,0.410154,0.560198,0.440329,0.213989,0.375238,0.471773,0.30355,0.338407,0.494035,0.489556,1.0,6,11,6.0,6,5,17.0,13,12.5,18,6.0,9.0,5.0,8.0,5,7.0,9.0,6,96,76,56,76,76,80,32,48,50,28,76,64,80,68,80,72,64,76
16,0.680292,1.0,1.0,0.740798,0.766929,0.121781,0.621908,0.537522,0.107692,0.585874,0.226337,0.333333,0.095238,0.148936,0.458616,0.415929,0.394737,0.473635,0.55841,Anilson,Novo Hamburgo,Novo Hamburgo,"RB, RCB",RB,1,22,0,,10,774,Brazil,Brazil,right,185,66,no,RS,Testing,2024,Lateral Equilibrado,0.558,6,25,76,0.420847,0.613895,0.400429,0.287362,0.353077,0.186304,0.611025,0.492115,0.410154,0.560198,0.440329,0.213989,0.375238,0.471773,0.30355,0.338407,0.494035,0.489556,5.0,1,1,2.0,3,13,13.0,10,22.0,12,22.0,4.0,22.5,22.0,3,8.5,15.0,14,80,96,96,92,88,48,48,60,12,52,12,84,10,12,88,66,40,44
21,0.732847,0.938899,0.50819,0.144337,0.417082,0.056529,0.918728,0.959398,0.446154,0.915101,1.0,0.262295,0.285714,0.439716,0.317688,0.504425,0.701754,0.766032,0.512894,João Vitor,São Luiz,São Luiz,RB,RB,1,21,0,,11,943,Brazil,Brazil,,0,0,no,RS,Testing,2024,Lateral Equilibrado,0.513,7,25,72,0.420847,0.613895,0.400429,0.287362,0.353077,0.186304,0.611025,0.492115,0.410154,0.560198,0.440329,0.213989,0.375238,0.471773,0.30355,0.338407,0.494035,0.489556,4.0,5,6,19.0,9,19,4.0,2,10.0,5,1.0,6.5,15.5,14.0,9,4.5,7.0,3,84,80,76,24,64,24,84,92,60,80,96,74,38,44,64,82,72,88
15,0.0,0.294556,0.472393,0.141589,0.453978,0.04369,0.943463,0.66878,0.292308,1.0,0.481481,0.519126,0.380952,0.368794,0.323431,0.504425,0.605263,0.564445,0.467878,Rai,Novo Hamburgo,Novo Hamburgo,LB,LB,1,23,0,,11,1043,Brazil,Brazil,,0,0,no,RS,Testing,2024,Lateral Equilibrado,0.468,8,25,68,0.420847,0.613895,0.400429,0.287362,0.353077,0.186304,0.611025,0.492115,0.410154,0.560198,0.440329,0.213989,0.375238,0.471773,0.30355,0.338407,0.494035,0.489556,24.5,23,9,20.0,8,21,2.0,7,15.0,1,12.0,3.0,12.0,17.0,8,4.5,10.0,9,2,8,64,20,68,16,92,72,40,96,52,88,52,32,68,82,60,64
23,0.048175,0.1175,0.37453,0.060461,0.45906,0.080958,0.727915,0.135945,1.0,0.436495,0.115226,0.043716,0.428571,0.638298,0.270255,0.0,1.0,0.556738,0.39234,Márcio Duarte,São Luiz,São Luiz,"LB, LW",LB,1,32,0,,12,1038,Brazil,Brazil,,178,74,no,RS,Testing,2024,Lateral Equilibrado,0.392,9,25,64,0.420847,0.613895,0.400429,0.287362,0.353077,0.186304,0.611025,0.492115,0.410154,0.560198,0.440329,0.213989,0.375238,0.471773,0.30355,0.338407,0.494035,0.489556,23.0,24,14,22.0,7,17,10.0,23,1.0,16,24.0,20.5,9.5,7.0,12,24.5,1.0,10,8,4,44,12,72,32,60,8,96,36,4,18,62,72,52,2,96,60
6,0.270073,0.375472,0.507696,0.266206,0.194556,0.18505,0.833922,0.708318,0.7,0.866094,0.497942,0.196721,0.333333,0.411348,0.207403,0.477876,0.578947,0.585464,0.390951,Gedeílson,Ypiranga Erechim,Ypiranga Erechim,"RB, LB",RB,1,31,100000,,11,994,Brazil,Brazil,right,177,65,no,RS,Testing,2024,Lateral Equilibrado,0.391,10,25,60,0.420847,0.613895,0.400429,0.287362,0.353077,0.186304,0.611025,0.492115,0.410154,0.560198,0.440329,0.213989,0.375238,0.471773,0.30355,0.338407,0.494035,0.489556,17.0,21,7,12.0,17,11,8.0,5,6.0,7,10.0,13.0,13.5,15.0,17,6.0,11.0,8,32,16,72,52,32,56,68,80,76,72,60,48,46,40,32,76,56,68
4,0.245255,0.674638,0.23644,0.159227,0.337735,0.128087,0.897527,0.537084,0.838462,0.875781,0.489712,0.081967,0.571429,0.460993,0.356447,0.415929,0.473684,0.298582,0.371326,João Pedro,Grêmio,Grêmio,RB,RB,1,27,600000,2025-12-31,13,1196,Brazil,Brazil,right,179,75,no,RS,Testing,2024,Lateral Equilibrado,0.371,11,25,56,0.420847,0.613895,0.400429,0.287362,0.353077,0.186304,0.611025,0.492115,0.410154,0.560198,0.440329,0.213989,0.375238,0.471773,0.30355,0.338407,0.494035,0.489556,18.0,11,19,17.0,12,12,6.0,11,3.0,6,11.0,17.0,6.0,13.0,6,8.5,12.0,21,28,56,24,32,52,52,76,56,88,76,56,32,76,48,76,66,52,16
