Unnamed: 0,Passes_Longos_Certos,Passes_Frontais_Certos,Passes_Progressivos_Certos,Duelos_Ofensivos_Ganhos,Dribles_BemSucedidos,xG,Finalizações_NoAlvo,Conversão_Gols,xA,Assistência_Finalização,Passes_Inteligentes_Certos,Passes_EntreLinhas_Certos,Passes_Chave,Rating,Atleta,Equipe,Equipe_Janela_Análise,Posição,Posição_Wyscout,Código_Posição_Wyscout,Idade,Valor_Mercado,Fim_Contrato,Jogos,Minutos,Nacionalidade,Passaporte,Pé,Altura,Peso,Empréstimo,Liga,Base,Versão_Temporada,Role,L_Rating,L_Ranking,Size,L_Percentil,Passes_Longos_Certos_LM,Passes_Frontais_Certos_LM,Passes_Progressivos_Certos_LM,Duelos_Ofensivos_Ganhos_LM,Dribles_BemSucedidos_LM,xG_LM,Finalizações_NoAlvo_LM,Conversão_Gols_LM,xA_LM,Assistência_Finalização_LM,Passes_Inteligentes_Certos_LM,Passes_EntreLinhas_Certos_LM,Passes_Chave_LM,Passes_Longos_Certos_Rank,Passes_Frontais_Certos_Rank,Passes_Progressivos_Certos_Rank,Duelos_Ofensivos_Ganhos_Rank,Dribles_BemSucedidos_Rank,xG_Rank,Finalizações_NoAlvo_Rank,Conversão_Gols_Rank,xA_Rank,Assistência_Finalização_Rank,Passes_Inteligentes_Certos_Rank,Passes_EntreLinhas_Certos_Rank,Passes_Chave_Rank,Passes_Longos_Certos_Percentil,Passes_Frontais_Certos_Percentil,Passes_Progressivos_Certos_Percentil,Duelos_Ofensivos_Ganhos_Percentil,Dribles_BemSucedidos_Percentil,xG_Percentil,Finalizações_NoAlvo_Percentil,Conversão_Gols_Percentil,xA_Percentil,Assistência_Finalização_Percentil,Passes_Inteligentes_Certos_Percentil,Passes_EntreLinhas_Certos_Percentil,Passes_Chave_Percentil
20,0.235313,0.136592,0.172062,0.418391,0.566623,0.416667,0.057156,0.22224,0.02439,0.192171,0.0,0.0,0.0,0.289222,Xandinho,Nova Iguaçu,Nova Iguaçu,"RAMF, RW",RAMF,10,26,0,,13,1054,Brazil,Brazil,right,170,65,no,RJ,Testing,2024,Extremo Organizador,0.289,20,23,13,0.435983,0.376972,0.512613,0.439688,0.552817,0.333333,0.392468,0.352127,0.362672,0.376141,0.394341,0.390852,0.356639,16,21,20,11,12,6.5,21.0,16.0,22.0,19.5,20.0,20.5,22.0,30,8,13,52,47,71,8,30,4,15,13,10,4
17,0.082557,0.0,0.104333,0.25776,0.603531,0.375,0.535993,1.0,0.121951,0.092527,0.0,0.156522,0.304054,0.230696,Max,Sampaio Corrêa RJ,Sampaio Corrêa RJ,"RW, CF, LW",RW,10,21,0,,12,999,Brazil,Brazil,unknown,0,0,no,RJ,Testing,2024,Extremo Organizador,0.231,21,23,8,0.435983,0.376972,0.512613,0.439688,0.552817,0.333333,0.392468,0.352127,0.362672,0.376141,0.394341,0.390852,0.356639,21,23,22,16,9,9.5,5.0,1.0,18.5,21.5,20.0,17.0,12.5,8,0,4,30,60,58,78,95,19,6,13,26,45
12,0.016501,0.198884,0.355349,0.232549,0.374121,0.041667,0.034918,0.0,0.195122,0.284698,0.0,0.0,0.405405,0.213167,Edilson,Audax Rio,Audax Rio,"RW, LW, RAMF",RW,10,23,0,,9,598,Brazil,Brazil,,0,0,no,RJ,Testing,2024,Extremo Organizador,0.213,22,23,4,0.435983,0.376972,0.512613,0.439688,0.552817,0.333333,0.392468,0.352127,0.362672,0.376141,0.394341,0.390852,0.356639,22,19,17,18,16,22.0,22.0,21.0,14.5,13.0,20.0,20.5,9.0,4,17,26,21,30,4,4,8,36,43,13,10,60
7,0.33027,0.218259,0.158186,0.1414,0.0,0.375,0.41577,0.72728,0.097561,0.092527,0.239988,0.208737,0.081081,0.0,Romarinho,Portuguesa RJ,Portuguesa RJ,"RW, LW, LAMF",RW,10,30,150000,,10,840,Brazil,Brazil,left,170,61,no,RJ,Testing,2024,Extremo Organizador,0.0,23,23,0,0.435983,0.376972,0.512613,0.439688,0.552817,0.333333,0.392468,0.352127,0.362672,0.376141,0.394341,0.390852,0.356639,13,17,21,20,23,9.5,10.0,3.0,20.0,21.5,15.0,14.0,19.0,43,26,8,13,0,58,56,86,13,6,34,39,17
19,0.202176,0.540498,0.437901,0.77964,0.684191,0.76,0.755949,0.120001,0.481481,0.425532,0.466643,0.622222,0.822917,1.0,Gustavo Nunes,Grêmio U20,Grêmio,"LW, LWF",LW,10,18,0,,9,798,Brazil,Brazil,unknown,0,0,no,RS,Testing,2024,Extremo Organizador,1.0,1,21,95,0.290378,0.538087,0.391698,0.405648,0.292349,0.35619,0.416029,0.297134,0.343915,0.400203,0.287483,0.337678,0.452381,11,10,9,2,2,3.0,3.0,14.0,5.5,10.0,6.0,4.0,4.0,47,52,57,90,90,85,85,33,73,52,71,80,80
1,1.0,0.809358,1.0,0.181648,0.14959,0.6,0.580046,0.692317,1.0,0.93617,1.0,1.0,0.9375,0.80622,C. Pavón,Grêmio,Grêmio,"RW, RWF, RAMF",RW,10,28,4000000,2025-06-30,7,500,Argentina,"Argentina, Italy",right,174,70,no,RS,Testing,2024,Extremo Organizador,0.806,2,21,90,0.290378,0.538087,0.391698,0.405648,0.292349,0.35619,0.416029,0.297134,0.343915,0.400203,0.287483,0.337678,0.452381,1,4,1,20,16,5.0,6.0,3.0,1.0,2.0,1.0,1.0,2.0,95,80,95,4,23,76,71,85,95,90,95,95,90
10,0.184819,0.742829,0.457157,0.68475,0.569616,0.04,0.459948,0.0,0.222222,0.41844,0.416646,0.274746,0.625,0.80039,Gabriel Lima,Ypiranga Erechim,Ypiranga Erechim,"LAMF, LW, LWF",LAMF,10,25,0,,10,604,Brazil,Brazil,right,183,71,no,RS,Testing,2024,Extremo Organizador,0.8,3,21,85,0.290378,0.538087,0.391698,0.405648,0.292349,0.35619,0.416029,0.297134,0.343915,0.400203,0.287483,0.337678,0.452381,13,6,8,3,3,17.5,8.5,18.5,12.0,11.0,7.0,10.0,6.0,38,71,61,85,85,16,59,11,42,47,66,52,71
16,0.081465,0.300187,0.275116,1.0,1.0,0.2,0.245242,0.428584,0.444444,0.22695,0.173602,0.231481,0.385417,0.779975,Wilson Júnior,Guarany de Bagé,Guarany de Bagé,"RW, LW",RW,10,32,0,,11,724,Brazil,Brazil,right,177,74,no,RS,Testing,2024,Extremo Organizador,0.78,4,21,80,0.290378,0.538087,0.391698,0.405648,0.292349,0.35619,0.416029,0.297134,0.343915,0.400203,0.287483,0.337678,0.452381,19,17,13,1,1,13.0,15.0,4.0,7.5,15.0,13.0,13.0,11.0,9,19,38,95,95,38,28,80,64,28,38,38,47
0,0.194563,0.500791,0.539327,0.550106,0.497571,0.96,1.0,0.333333,0.407407,0.609929,0.268519,0.175926,0.90625,0.767112,Wanderson,Internacional,Internacional,"LAMF, LW, LCMF",LAMF,10,29,9000000,2025-12-31,13,1018,Brazil,"Brazil, Belgium",right,176,74,no,RS,Testing,2024,Extremo Organizador,0.767,5,21,76,0.290378,0.538087,0.391698,0.405648,0.292349,0.35619,0.416029,0.297134,0.343915,0.400203,0.287483,0.337678,0.452381,12,13,6,5,5,2.0,1.0,10.0,9.5,5.0,10.0,17.0,3.0,42,38,71,76,76,90,95,52,54,76,52,19,85
9,0.505653,0.747274,0.926692,0.480071,0.179047,0.12,0.417086,0.333333,0.259259,0.276596,0.381925,0.253061,0.291667,0.719421,Jhonatan,Ypiranga Erechim,Ypiranga Erechim,"RW, LW, RAMF",RW,10,30,0,,11,654,Brazil,Brazil,,0,0,no,RS,Testing,2024,Extremo Organizador,0.719,6,21,71,0.290378,0.538087,0.391698,0.405648,0.292349,0.35619,0.416029,0.297134,0.343915,0.400203,0.287483,0.337678,0.452381,4,5,2,7,14,15.0,10.0,10.0,11.0,14.0,8.0,11.0,13.0,80,76,90,66,33,28,52,52,47,33,61,47,38
8,0.332851,1.0,0.614724,0.272061,0.220448,0.4,0.829332,0.115381,0.481481,1.0,0.508308,0.677778,0.25,0.693395,Mateus Anderson,Ypiranga Erechim,Ypiranga Erechim,"RW, RAMF",RW,10,29,0,,11,737,Brazil,Brazil,left,175,65,no,RS,Testing,2024,Extremo Organizador,0.693,7,21,66,0.290378,0.538087,0.391698,0.405648,0.292349,0.35619,0.416029,0.297134,0.343915,0.400203,0.287483,0.337678,0.452381,9,1,5,16,10,9.5,2.0,15.0,5.5,1.0,4.0,2.0,16.0,57,95,76,23,52,54,90,28,73,95,80,90,23
4,0.086416,0.4697,0.636108,0.476319,0.347151,0.48,0.374596,0.300003,0.407407,0.503546,0.0,0.0,0.53125,0.597723,B. Borasi,São Luiz,São Luiz,RW,RW,10,26,300000,,7,534,Argentina,Argentina,right,171,61,yes,RS,Testing,2024,Extremo Organizador,0.598,8,21,61,0.290378,0.538087,0.391698,0.405648,0.292349,0.35619,0.416029,0.297134,0.343915,0.400203,0.287483,0.337678,0.452381,18,14,4,8,7,7.0,12.0,12.0,9.5,7.0,18.5,19.5,7.5,14,33,80,61,66,66,42,42,54,66,11,7,64
5,0.127088,0.253379,0.33703,0.580798,0.509637,1.0,0.666832,0.375004,0.444444,0.432624,0.277764,0.188309,0.53125,0.579246,Vitor Feijão,Caxias,Caxias,"LW, LAMF",LW,10,27,250000,,13,948,Brazil,Brazil,right,169,63,no,RS,Testing,2024,Extremo Organizador,0.579,9,21,57,0.290378,0.538087,0.391698,0.405648,0.292349,0.35619,0.416029,0.297134,0.343915,0.400203,0.287483,0.337678,0.452381,17,18,11,4,4,1.0,5.0,7.0,7.5,8.5,9.0,16.0,7.5,19,14,47,80,80,95,76,66,64,59,57,23,64
6,0.412347,0.70347,0.703151,0.205073,0.049163,0.0,0.578206,0.0,0.185185,0.191489,0.0,0.533333,0.302083,0.485476,Tinga,Brasil de Pelotas,Brasil de Pelotas,"RW, AMF, LW",RW,10,31,175000,,10,628,Brazil,Brazil,left,178,65,no,RS,Testing,2024,Extremo Organizador,0.485,10,21,52,0.290378,0.538087,0.391698,0.405648,0.292349,0.35619,0.416029,0.297134,0.343915,0.400203,0.287483,0.337678,0.452381,5,7,3,18,20,20.0,7.0,18.5,13.5,16.0,18.5,6.0,12.0,76,66,85,14,4,4,66,11,35,23,11,71,42
20,0.218787,0.820204,0.163526,0.522073,0.442516,0.4,0.342079,0.0,0.148148,0.29078,0.657407,0.435185,0.25,0.389215,Gabriel Pereira,São Luiz,São Luiz,"RW, LW, CF",RW,10,28,0,,11,759,Brazil,Brazil,right,170,72,no,RS,Testing,2024,Extremo Organizador,0.389,11,21,47,0.290378,0.538087,0.391698,0.405648,0.292349,0.35619,0.416029,0.297134,0.343915,0.400203,0.287483,0.337678,0.452381,10,3,18,6,6,9.5,13.0,18.5,15.5,13.0,2.0,8.0,16.0,52,85,14,71,71,54,38,11,26,38,90,61,23
3,0.351153,0.506128,0.347816,0.287648,0.182534,0.68,0.693189,0.387094,0.074074,0.007092,0.636385,0.566463,0.239583,0.31632,Lucas Barbosa,Juventude,Juventude,"RAMF, RW, CF",RAMF,10,23,1000000,2026-07-31,14,1180,Brazil,Brazil,left,193,85,yes,RS,Testing,2024,Extremo Organizador,0.316,12,21,42,0.290378,0.538087,0.391698,0.405648,0.292349,0.35619,0.416029,0.297134,0.343915,0.400203,0.287483,0.337678,0.452381,8,12,10,14,12,4.0,4.0,5.0,19.0,20.0,3.0,5.0,18.0,61,42,52,33,42,80,80,76,9,4,85,76,14
18,0.569104,0.969993,0.508119,0.0,0.0,0.0,0.0,0.0,0.074074,0.297872,0.166658,0.222222,0.25,0.285703,Arêz,Guarany de Bagé,Guarany de Bagé,"RW, RCMF, LCMF",RW,10,29,0,,11,755,Brazil,Brazil,right,175,72,no,RS,Testing,2024,Extremo Organizador,0.286,13,21,38,0.290378,0.538087,0.391698,0.405648,0.292349,0.35619,0.416029,0.297134,0.343915,0.400203,0.287483,0.337678,0.452381,2,2,7,21,21,20.0,21.0,18.5,19.0,12.0,14.5,14.0,16.0,90,90,66,0,0,4,0,11,9,42,30,33,23
2,0.17877,0.676338,0.276163,0.227777,0.126799,0.32,0.061623,0.375004,0.555556,0.432624,0.506919,0.674074,0.0,0.238278,Hyoran,Internacional,Internacional,"LW, RW, CF",LW,10,30,3000000,,10,540,Brazil,Brazil,right,174,72,no,RS,Testing,2024,Extremo Organizador,0.238,14,21,33,0.290378,0.538087,0.391698,0.405648,0.292349,0.35619,0.416029,0.297134,0.343915,0.400203,0.287483,0.337678,0.452381,15,8,12,17,17,11.0,19.0,7.0,4.0,8.5,5.0,3.0,20.5,28,61,42,19,19,47,9,66,80,59,76,85,2
13,0.563107,0.414231,0.165574,0.361403,0.231834,0.52,0.376087,0.214292,0.62963,0.780142,0.0,0.474074,0.791667,0.237881,Pablo Bueno,Santa Cruz RS,Santa Cruz RS,"LW, LAMF, RAMF",LW,10,33,0,,11,708,Brazil,Brazil,,0,0,no,RS,Testing,2024,Extremo Organizador,0.238,15,21,28,0.290378,0.538087,0.391698,0.405648,0.292349,0.35619,0.416029,0.297134,0.343915,0.400203,0.287483,0.337678,0.452381,3,15,17,10,9,6.0,11.0,13.0,3.0,3.0,18.5,7.0,5.0,85,28,19,52,57,71,47,38,85,85,11,66,76
15,0.17225,0.347498,0.221727,0.290035,0.180642,0.08,0.228707,0.857139,0.148148,0.546099,0.166658,0.21918,0.5,0.205101,Marcos Calazans,EC São José,EC São José,"RW, RWF, AMF",RW,10,27,0,,10,756,Brazil,Brazil,left,172,68,no,RS,Testing,2024,Extremo Organizador,0.205,16,21,23,0.290378,0.538087,0.391698,0.405648,0.292349,0.35619,0.416029,0.297134,0.343915,0.400203,0.287483,0.337678,0.452381,16,16,14,13,13,16.0,16.0,2.0,15.5,6.0,14.5,15.0,9.0,23,23,33,38,38,23,23,90,26,71,30,28,57
12,0.007164,0.174313,0.129138,0.352448,0.082508,0.44,0.194239,0.375004,0.888889,0.695035,0.222211,0.296296,1.0,0.136876,Maikon Aquino,Avenida,Avenida,"RAMF, RW",RAMF,10,30,0,,8,564,Brazil,Brazil,right,180,77,no,RS,Testing,2024,Extremo Organizador,0.137,17,21,19,0.290378,0.538087,0.391698,0.405648,0.292349,0.35619,0.416029,0.297134,0.343915,0.400203,0.287483,0.337678,0.452381,20,19,19,11,18,8.0,17.0,7.0,2.0,4.0,11.0,9.0,1.0,4,9,9,47,14,61,19,66,90,80,47,57,95
7,0.371748,0.524619,0.185908,0.274382,0.171033,0.0,0.141958,0.0,0.074074,0.070922,0.187491,0.246889,0.135417,0.098845,Matheuzinho,EC São José,EC São José,"LW, RB, LWF",LW,10,29,150000,,7,678,Brazil,Brazil,right,169,67,no,RS,Testing,2024,Extremo Organizador,0.099,18,21,14,0.290378,0.538087,0.391698,0.405648,0.292349,0.35619,0.416029,0.297134,0.343915,0.400203,0.287483,0.337678,0.452381,6,11,16,15,15,20.0,18.0,18.5,19.0,19.0,12.0,12.0,19.0,71,47,23,28,28,4,14,11,9,9,42,42,9
11,0.0,0.0,0.0,0.47081,0.202576,0.28,0.323783,0.0,0.111111,0.113475,0.0,0.0,0.479167,0.042446,Felipe Cruz,Avenida,Avenida,"LAMF, LW",LAMF,10,23,0,2024-12-31,9,593,Brazil,Brazil,right,185,74,no,RS,Testing,2024,Extremo Organizador,0.042,19,21,9,0.290378,0.538087,0.391698,0.405648,0.292349,0.35619,0.416029,0.297134,0.343915,0.400203,0.287483,0.337678,0.452381,21,21,21,9,11,12.0,14.0,18.5,17.0,18.0,18.5,19.5,10.0,0,0,0,57,47,42,33,11,19,14,11,7,52
17,0.18424,0.173727,0.101229,0.320142,0.238007,0.16,0.459948,0.333333,0.0,0.0,0.0,0.0,0.0,0.03746,Mauri,Guarany de Bagé,Guarany de Bagé,"LW, RW",LW,10,31,0,,9,606,Brazil,Brazil,left,171,65,no,RS,Testing,2024,Extremo Organizador,0.037,20,21,4,0.290378,0.538087,0.391698,0.405648,0.292349,0.35619,0.416029,0.297134,0.343915,0.400203,0.287483,0.337678,0.452381,14,20,20,12,8,14.0,8.5,10.0,21.0,21.0,18.5,19.5,20.5,33,4,4,42,61,33,59,52,0,0,11,7,2
14,0.354227,0.625293,0.199259,0.201419,0.074468,0.04,0.007761,1.0,0.185185,0.148936,0.0,0.0,0.270833,0.0,Anderson Tanque,Novo Hamburgo,Novo Hamburgo,"RW, RAMF, RWB",RW,10,26,0,,11,793,Brazil,Brazil,,0,0,no,RS,Testing,2024,Extremo Organizador,0.0,21,21,0,0.290378,0.538087,0.391698,0.405648,0.292349,0.35619,0.416029,0.297134,0.343915,0.400203,0.287483,0.337678,0.452381,7,9,15,19,19,17.5,20.0,1.0,13.5,17.0,18.5,19.5,14.0,66,57,28,9,9,16,4,95,35,19,11,7,33
26,0.544689,0.491109,0.870388,0.626679,0.854399,0.21875,0.650123,0.176462,0.321429,0.375479,1.0,0.962791,0.307692,1.0,Wesley Gassova,Corinthians,Corinthians,"LWF, LW",LWF,11,18,0,,11,648,Brazil,Brazil,right,175,71,no,SP,Testing,2024,Extremo Organizador,1.0,1,30,96,0.366955,0.378962,0.49733,0.24938,0.260637,0.358333,0.452541,0.319568,0.353571,0.280077,0.179984,0.293277,0.37326,6,10,2,2,2,17.5,8.0,21.5,16.0,7.0,1.0,2.0,15.0,80,66,93,93,93,41,73,28,46,76,96,93,50
0,0.845156,0.71783,0.846256,0.34426,0.366576,0.21875,0.438379,0.0,0.928571,1.0,0.585526,0.703947,1.0,0.942286,Helinho,Red Bull Bragantino,Red Bull Bragantino,"RWF, RW, RAMF",RWF,11,23,6000000,2026-12-31,12,888,Brazil,Brazil,left,175,66,no,SP,Testing,2024,Extremo Organizador,0.942,2,30,93,0.366955,0.378962,0.49733,0.24938,0.260637,0.358333,0.452541,0.319568,0.353571,0.280077,0.179984,0.293277,0.37326,3,3,3,7,8,17.5,17.0,27.0,2.0,1.0,2.0,7.0,1.5,90,90,90,76,73,41,43,10,93,96,93,76,95
20,0.392813,0.34246,0.548821,1.0,1.0,0.15625,0.774142,0.230762,0.142857,0.072797,0.230923,0.744186,0.351648,0.88165,Victor Andrade,Portuguesa,Portuguesa,"LW, LAMF, CF",LW,10,28,200000,,8,561,Brazil,Brazil,right,178,72,no,SP,Testing,2024,Extremo Organizador,0.882,3,30,90,0.366955,0.378962,0.49733,0.24938,0.260637,0.358333,0.452541,0.319568,0.353571,0.280077,0.179984,0.293277,0.37326,11,18,12,1,1,20.5,6.0,17.0,22.5,25.0,9.0,6.0,14.0,63,40,60,96,96,31,80,43,25,16,70,80,53
27,0.340418,0.570727,0.675363,0.455542,0.437901,0.53125,0.517791,0.461555,0.392857,0.348659,0.500359,0.813953,0.0,0.802915,Bruno Michel,Santo André,Santo André,"LAMF, RW, CF",LAMF,10,24,0,,10,519,Brazil,Brazil,left,166,71,no,SP,Testing,2024,Extremo Organizador,0.803,4,30,86,0.366955,0.378962,0.49733,0.24938,0.260637,0.358333,0.452541,0.319568,0.353571,0.280077,0.179984,0.293277,0.37326,14,6,9,3,5,10.0,11.0,9.0,11.5,10.0,4.0,5.0,28.5,53,80,70,90,83,66,63,70,61,66,86,83,5
2,0.324084,0.432609,0.705681,0.405155,0.550981,0.84375,0.48583,0.500015,0.321429,0.203065,0.382467,0.310047,0.285714,0.744364,Ferreira,São Paulo,São Paulo,"LAMF, LW, LWF",LAMF,10,26,5000000,2024-12-31,13,683,Brazil,Brazil,right,175,65,no,SP,Testing,2024,Extremo Organizador,0.744,5,30,83,0.366955,0.378962,0.49733,0.24938,0.260637,0.358333,0.452541,0.319568,0.353571,0.280077,0.179984,0.293277,0.37326,16,11,8,4,3,2.5,13.0,7.5,16.0,19.0,6.0,12.0,16.5,46,63,73,86,90,91,56,75,46,36,80,60,45
12,0.777013,1.0,1.0,0.0,0.0,0.03125,0.001413,0.600006,0.357143,0.172414,0.418548,1.0,0.637363,0.626088,Pablo Diogo,Ituano,Ituano,"RAMF, LW, RW",RAMF,10,31,350000,,10,716,Brazil,Brazil,right,175,67,no,SP,Testing,2024,Extremo Organizador,0.626,6,30,80,0.366955,0.378962,0.49733,0.24938,0.260637,0.358333,0.452541,0.319568,0.353571,0.280077,0.179984,0.293277,0.37326,4,1,1,30,30,27.0,29.0,4.5,13.0,22.0,5.0,1.0,5.0,86,96,96,0,0,10,3,85,56,26,83,96,83
6,0.350747,0.348272,0.59434,0.308892,0.415683,0.6875,0.743121,0.300003,0.428571,0.444444,0.309293,0.332209,0.549451,0.623603,Guilherme,Santos,Santos,"LAMF, LW",LAMF,10,28,800000,2024-12-31,14,1257,Brazil,Brazil,left,178,68,no,SP,Testing,2024,Extremo Organizador,0.624,7,30,76,0.366955,0.378962,0.49733,0.24938,0.260637,0.358333,0.452541,0.319568,0.353571,0.280077,0.179984,0.293277,0.37326,13,15,10,11,7,5.0,7.0,15.0,10.0,5.0,7.0,11.0,9.0,56,50,66,63,76,83,76,50,66,83,76,63,70
5,0.58214,0.794591,0.709995,0.286414,0.212754,0.5625,0.881283,0.391294,1.0,0.609195,0.0,0.0,0.472527,0.615705,R. Otero,Santos,Santos,"RAMF, RW, AMF",RAMF,10,31,1200000,,13,836,Venezuela,Venezuela,right,165,66,no,SP,Testing,2024,Extremo Organizador,0.616,8,30,73,0.366955,0.378962,0.49733,0.24938,0.260637,0.358333,0.452541,0.319568,0.353571,0.280077,0.179984,0.293277,0.37326,5,2,7,12,15,8.0,5.0,12.0,1.0,2.0,23.5,23.0,11.0,83,93,76,60,50,73,83,60,96,93,21,23,63
3,0.404926,0.348981,0.744646,0.117706,0.136905,0.5625,0.54335,0.500015,0.285714,0.145594,0.151543,0.480644,0.450549,0.509713,Á. Romero,Corinthians,Corinthians,"RWF, CF, LAMF",RWF,11,31,2000000,2024-12-31,11,875,Paraguay,Paraguay,right,175,73,no,SP,Testing,2024,Extremo Organizador,0.51,9,30,70,0.366955,0.378962,0.49733,0.24938,0.260637,0.358333,0.452541,0.319568,0.353571,0.280077,0.179984,0.293277,0.37326,9,14,6,24,19,8.0,10.0,7.5,19.0,23.0,14.0,9.0,12.0,70,53,80,20,36,73,66,75,36,23,53,70,60
7,0.216045,0.561327,0.453274,0.398548,0.271632,0.0625,0.590941,0.187502,0.214286,0.371648,0.15876,0.511628,0.241758,0.503145,Douglas Baggio,Botafogo SP,Botafogo SP,"RW, LWF, AMF",RW,10,29,500000,,11,820,Brazil,Brazil,right,172,71,no,SP,Testing,2024,Extremo Organizador,0.503,10,30,66,0.366955,0.378962,0.49733,0.24938,0.260637,0.358333,0.452541,0.319568,0.353571,0.280077,0.179984,0.293277,0.37326,20,7,18,5,12,26.0,9.0,20.0,20.5,8.0,13.0,8.0,18.0,33,76,40,83,60,13,70,33,31,73,56,73,40
22,1.0,0.608219,0.815566,0.136869,0.14102,0.0,0.161762,0.428584,0.071429,0.191571,0.0,0.0,0.175824,0.487672,Patrick Brey,Botafogo SP,Botafogo SP,"LW, LWB, LAMF",LW,10,26,125000,,11,574,Brazil,"Brazil, Germany",left,177,67,no,SP,Testing,2024,Extremo Organizador,0.488,11,30,63,0.366955,0.378962,0.49733,0.24938,0.260637,0.358333,0.452541,0.319568,0.353571,0.280077,0.179984,0.293277,0.37326,1,4,4,20,18,29.0,23.0,10.5,25.0,20.0,23.5,23.0,23.0,96,86,86,33,40,3,23,65,16,33,21,23,23
4,0.127657,0.329985,0.487119,0.319709,0.445167,0.15625,0.229905,0.0,0.714286,0.394636,0.0,0.0,1.0,0.461591,Pedrinho,Santos,Santos,"RAMF, LAMF, RWF",RAMF,10,24,2000000,2026-06-30,13,696,Brazil,"Brazil, Italy",right,176,64,yes,SP,Testing,2024,Extremo Organizador,0.462,12,30,60,0.366955,0.378962,0.49733,0.24938,0.260637,0.358333,0.452541,0.319568,0.353571,0.280077,0.179984,0.293277,0.37326,27,20,15,10,4,20.5,21.0,27.0,4.0,6.0,23.5,23.0,1.5,10,33,50,66,86,31,30,10,86,80,21,23,95
21,0.39279,0.335193,0.476379,0.133762,0.179868,0.84375,1.0,0.428584,0.678571,0.333333,0.288654,0.930279,0.21978,0.438281,Juninho,Inter de Limeira,Inter de Limeira,LW,LW,10,28,175000,2024-04-10,7,520,Brazil,Brazil,right,170,72,no,SP,Testing,2024,Extremo Organizador,0.438,13,30,56,0.366955,0.378962,0.49733,0.24938,0.260637,0.358333,0.452541,0.319568,0.353571,0.280077,0.179984,0.293277,0.37326,12,19,17,21,16,2.5,1.0,10.5,5.0,12.0,8.0,3.0,19.5,60,36,43,30,46,91,96,65,83,60,73,90,35
19,0.231477,0.492729,0.757726,0.109167,0.113047,0.375,0.197765,0.375004,0.142857,0.310345,0.169584,0.0,0.648352,0.420306,Éverton Brito,Inter de Limeira,Inter de Limeira,"RW, RWF",RW,10,28,200000,,11,837,Brazil,Brazil,right,170,66,no,SP,Testing,2024,Extremo Organizador,0.42,14,30,53,0.366955,0.378962,0.49733,0.24938,0.260637,0.358333,0.452541,0.319568,0.353571,0.280077,0.179984,0.293277,0.37326,19,9,5,25,22,13.0,22.0,13.5,22.5,14.5,12.0,23.0,4.0,36,70,83,16,26,56,26,55,25,51,60,23,86
8,0.215074,0.548991,0.588078,0.096766,0.106379,0.15625,0.95811,0.0,0.5,0.452107,0.0,0.0,0.483516,0.415882,Felipe Ferreira,Santo André,Santo André,"RW, AMF, CF",RW,10,29,400000,,10,620,Brazil,Brazil,right,186,74,no,SP,Testing,2024,Extremo Organizador,0.416,15,30,50,0.366955,0.378962,0.49733,0.24938,0.260637,0.358333,0.452541,0.319568,0.353571,0.280077,0.179984,0.293277,0.37326,21,8,11,26,23,20.5,3.0,27.0,7.0,4.0,23.5,23.0,10.0,30,73,63,13,23,31,90,10,76,86,21,23,66
1,0.394056,0.345129,0.384359,0.332496,0.315674,0.25,0.366244,0.214292,0.321429,0.360153,0.0,0.0,0.142857,0.403705,Vitinho,Red Bull Bragantino,Red Bull Bragantino,"LWF, LW",LWF,11,24,5000000,2026-06-30,10,676,Brazil,Brazil,right,181,75,no,SP,Testing,2024,Extremo Organizador,0.404,16,30,46,0.366955,0.378962,0.49733,0.24938,0.260637,0.358333,0.452541,0.319568,0.353571,0.280077,0.179984,0.293277,0.37326,10,16,21,9,10,16.0,19.0,18.5,16.0,9.0,23.5,23.0,25.5,66,46,30,70,66,46,36,38,46,70,21,23,15
25,0.333905,0.57532,0.479848,0.118321,0.123802,0.3125,0.14006,0.176462,0.321429,0.321839,0.558009,0.904772,0.208791,0.391891,Negueba,Mirassol,Mirassol,"RW, RAMF",RW,10,24,50000,2025-12-09,12,929,Brazil,Brazil,right,171,62,no,SP,Testing,2024,Extremo Organizador,0.392,17,30,43,0.366955,0.378962,0.49733,0.24938,0.260637,0.358333,0.452541,0.319568,0.353571,0.280077,0.179984,0.293277,0.37326,15,5,16,23,20,15.0,24.0,21.5,16.0,13.0,3.0,4.0,21.0,50,83,46,23,33,50,20,28,46,56,90,86,30
13,0.19818,0.196013,0.502099,0.209344,0.230313,0.125,0.340905,0.545465,0.892857,0.490421,0.0,0.0,0.89011,0.361186,Reinaldo,Guarani,Guarani,"RAMF, RW, LW",RAMF,10,22,300000,,12,892,Brazil,Brazil,right,177,73,no,SP,Testing,2024,Extremo Organizador,0.361,18,30,40,0.366955,0.378962,0.49733,0.24938,0.260637,0.358333,0.452541,0.319568,0.353571,0.280077,0.179984,0.293277,0.37326,22,23,14,15,14,24.0,20.0,6.0,3.0,3.0,23.5,23.0,3.0,26,23,53,50,53,20,33,80,90,90,21,23,90
